,record,m,n,d,b,f,w,s,u_bits,c_bits,overhead_bits,bpm,bps,overhead,cr,pss,snr,prd,nmse,rtime,qc_snr,qc_prd,qc_nmse,min_qc_snr,max_qc_snr,min_q,max_q,min_rng,max_rng
18,119,256,512,4,32,80,1269,649728,7147008,2351096,5240,7.237170015760442,3.618585007880221,0.0022287477840122224,3.0398622599842797,67.10377265563436,28.99484057955499,3.5502421107639166,0.001260421904504152,498.14065889997255,37.46756692772901,1.3385101031466147,0.0001791609296225561,33.80896004842967,43.96886508418722,4,4,3,5
19,121,256,512,4,32,80,1269,649728,7147008,2312440,5240,7.118178684003152,3.559089342001576,0.0022660047395824325,3.0906782446247254,67.64464234544022,30.743289038902248,2.902923212068454,0.0008426963175165872,434.9236721999805,37.11825627572155,1.3934365123708317,0.00019416653140081868,33.6860162196881,44.46283376405426,4,5,3,6
20,122,256,512,4,32,80,1269,649728,7147008,2287000,5240,7.039868991331757,3.5199344956658787,0.002291211193703542,3.125058154787932,68.00059549394656,27.94618323252482,4.005814538029987,0.0016046550113092523,454.54637269997875,35.629883026007676,1.653887057730964,0.0002735342399729984,33.891976495099804,43.950430340292705,4,4,3,5
21,123,256,512,4,32,80,1269,649728,7147008,2247064,5240,6.916937549251379,3.4584687746256897,0.0023319318007853805,3.180598327417466,68.5593747761301,28.31146329384488,3.8408454779942036,0.0014752093985829085,467.1122321000021,35.63746356176814,1.6524442716530912,0.0002730572070919115,33.90208690974219,42.44923425613109,4,4,3,5
22,124,256,512,4,32,80,1269,649728,7147008,2346456,5240,7.222887115839243,3.6114435579196216,0.002233155021871282,3.04587343636531,67.16869492800343,30.03163586868899,3.150780917765755,0.0009927420391756382,523.3474864999844,37.2990300448924,1.3647355283810674,0.00018625030624255508,33.847978037893355,44.08317782411573,4,5,3,5
23,200,256,512,4,32,80,1269,649728,7147008,2595064,5240,7.988155043341213,3.9940775216706066,0.0020192180231393135,2.7540777414352786,63.69020434844903,22.166309512618408,7.792638402312724,0.006072521326920069,482.91068850002193,37.53227913237416,1.3285749002252876,0.00017651112655086329,33.516735296331134,44.8788009381272,2,3,4,6
24,201,256,512,4,32,80,1269,649728,7147008,2361272,5240,7.2684938928289995,3.6342469464144997,0.0022191429026389166,3.026761847004496,66.96139139623182,26.206596414452584,4.894070028091823,0.002395192143986557,501.4993173000039,38.144737322944955,1.2381211255638838,0.00015329439215675783,33.587548281589996,46.74972265445773,2,4,3,5
25,202,256,512,4,32,80,1269,649728,7147008,2496216,5240,7.683880023640662,3.841940011820331,0.0020991773147836564,2.8631368439269678,65.07327261981517,25.81092859471385,5.122165070811928,0.0026236575012644763,515.318371300009,38.429576343100024,1.1981775632386458,0.0001435629473048499,33.374592236015765,46.09802452316595,2,4,3,6
26,203,256,512,4,32,80,1269,649728,7147008,2572824,5240,7.919695626477542,3.959847813238771,0.002036672543477517,2.777884534659192,64.00138351601117,22.711684072988948,7.318394159765693,0.005355889307769181,455.2668805000176,38.156093019352944,1.236503497254706,0.00015289408987231184,33.68413703155278,46.939452878744135,2,4,3,7
27,205,256,512,4,32,80,1269,649728,7147008,2211288,5240,6.80681146572104,3.40340573286052,0.002369659673457279,3.232056611350489,69.05994788308618,25.77852628536265,5.14130875569255,0.0026433055721361387,513.9310531999981,36.236016506796375,1.542407664531897,0.00023790214036067405,33.31754170779629,45.3061561105366,2,3,3,5
28,207,256,512,4,32,80,1269,649728,7147008,2526744,5240,7.7778516548463354,3.8889258274231677,0.0020738151549978944,2.8285445616967926,64.64612884160756,25.526214057720694,5.292846476740138,0.0028014223826340473,524.9539551999678,37.44452441171473,1.342065707546062,0.00018011403633711123,33.49654581867199,45.85030469108772,2,4,4,7
29,208,256,512,4,32,80,1269,649728,7147008,2583384,5240,7.952201536643026,3.976100768321513,0.002028347314994596,2.766529482260477,63.853629378895334,24.73605813093876,5.796917150122001,0.003360424844537838,427.24608000001535,37.934417470819575,1.2684668633372818,0.00016090081833847222,33.24115885615783,46.396371609468964,2,4,3,7
30,209,256,512,4,32,80,1269,649728,7147008,2539416,5240,7.816858747044917,3.9084293735224587,0.0020634665608155575,2.814429774404824,64.46882387706856,20.25991569353959,9.70519387196769,0.009419078809248154,482.56647249998423,38.43819196902165,1.1969896674647293,0.00014327842640173236,33.3974973728439,45.41808822198168,2,3,4,6
31,210,256,512,4,32,80,1269,649728,7147008,2478712,5240,7.6299990149724195,3.8149995074862098,0.002114001142528862,2.883355549172312,65.3181862955799,24.363617597258624,6.0508880805600125,0.003661324656346304,499.1589535999901,38.257190571725516,1.2221949119859243,0.00014937604028842814,33.36590576336008,45.739212372955755,2,3,3,7
32,212,256,512,4,32,80,1269,649728,7147008,2552984,5240,7.858623916469661,3.9293119582348304,0.0020525001331774895,2.799472303782554,64.27898219786518,20.078188276646063,9.910386365129357,0.009821575790614405,458.3521889999829,37.761844742930236,1.29392100430406,0.00016742315653792272,33.48246681028196,45.875476244309446,2,3,3,6
33,213,256,512,4,32,80,1269,649728,7147008,2600472,5240,8.004802009456265,4.002401004728132,0.0020150188119695193,2.748350299484094,63.61453632065334,22.7169592996511,7.31395080755048,0.005349387641526913,439.4876963000024,38.5648968080239,1.1796553987124656,0.0001391586859711466,33.89226798317914,44.8949110424488,2,4,3,5
34,214,256,512,4,32,80,1269,649728,7147008,2570584,5240,7.912800433412135,3.9564002167060677,0.0020384472944669383,2.780305175788848,64.0327253026721,26.681633474455047,4.633597717805814,0.002147022781045611,475.0382915999944,37.63117121502066,1.313534364583254,0.0001725372526941133,33.30068073360204,46.29560359849149,2,3,3,6
35,215,256,512,4,32,80,1269,649728,7147008,2483032,5240,7.643296887312845,3.8216484436564224,0.0021103231855247938,2.878339062887631,65.25774142130525,19.82048851122399,10.208820657121965,0.010422001920927841,508.2510706000139,37.49922980900869,1.3336396827713397,0.00017785948034624397,33.645418688733784,45.77031163995645,2,3,4,7
36,217,256,512,4,32,80,1269,649728,7147008,2549336,5240,7.847394602048857,3.9236973010244287,0.0020554371805050413,2.803478239039499,64.33002453614155,26.963975027878234,4.485400721814097,0.002011881963525069,473.42376960005276,37.09427650789546,1.3972887891715267,0.0001952415960344431,33.37428570674823,45.293834745309056,2,4,4,6
37,219,256,512,4,32,80,1269,649728,7147008,2381464,5240,7.330649133175729,3.6653245665878647,0.0022003271936926194,3.001098483957767,66.67886757647396,28.98628694256133,3.5537400184028365,0.0012629068118397324,457.2548710000119,36.925831061181206,1.4246508677204082,0.00020296300948965119,33.434704429849624,44.32701288520881,4,4,3,5
38,220,256,512,4,32,80,1269,649728,7147008,2173560,5240,6.69067671394799,3.345338356973995,0.002410791512541637,3.2881576768067133,69.58783311841823,26.556315660285083,4.700934683515217,0.0022098786898675695,473.75606440007687,35.08268999329342,1.7614304523406221,0.0003102637238432889,33.42204656018443,43.37975872324024,3,4,3,5
39,221,256,512,4,32,80,1269,649728,7147008,2494040,5240,7.67718183609141,3.838590918045705,0.0021010088049910986,2.8656348735385158,65.10371892685723,24.927146305702276,5.670778507749379,0.003215772888395284,507.5651173999795,38.94397878657289,1.1292785022271812,0.00012752699355924655,33.973349331392654,45.5052203802496,2,3,3,5
40,222,256,512,4,32,80,1269,649728,7147008,2455800,5240,7.559471040189125,3.7797355200945626,0.0021337242446453296,2.9102565355484975,65.63876799914034,22.032843323403238,7.913303704583632,0.006262037552097669,445.1797499999957,37.62582400429411,1.314343252073286,0.00017274981842705812,33.32198728209942,45.39373608968435,2,3,3,5
41,223,256,512,4,32,80,1269,649728,7147008,2289528,5240,7.047650709219858,3.523825354609929,0.002288681335192232,3.121607597723199,67.96522404900064,27.93104687758067,4.012801305644645,0.0016102574318582804,440.7534532999489,36.33057746346314,1.5257069579543723,0.00023277817215503843,33.2668886850496,45.806436959605385,3,4,3,5
42,228,256,512,4,32,80,1269,649728,7147008,2539224,5240,7.816267730496454,3.908133865248227,0.0020636225870580933,2.8146425837184905,64.47151031592522,22.917570717237165,7.146961854367893,0.005107906374779063,508.56813260004856,36.94492074450605,1.4215232352781555,0.00020207283084356745,33.52941660646223,45.160397752990754,2,4,3,6
43,230,256,512,4,32,80,1269,649728,7147008,2533048,5240,7.7972566981875495,3.8986283490937748,0.0020686540484033465,2.821505159002119,64.5579240991475,24.651862967964206,5.853381782866926,0.0034262078295998807,514.2776754000188,38.18171482274217,1.232861409978225,0.0001519947256213497,33.332214120308464,45.88390722611475,2,3,3,6
44,231,256,512,4,32,80,1269,649728,7147008,2457944,5240,7.5660707249803,3.78303536249015,0.002131863053023177,2.9077179952024945,65.60876943190773,25.497927345910593,5.310111406494203,0.002819728314938084,451.5512029000274,38.154161460813526,1.236778500112316,0.000152962105834007,33.669811525243105,46.201205635924104,1,3,3,7
45,232,256,512,4,32,80,1269,649728,7147008,2375896,5240,7.313509653270292,3.656754826635146,0.0022054837417126,3.008131669062956,66.75677430331686,22.766579232341023,7.272287476351067,0.0052886165138692955,498.9965746999769,37.88840439140113,1.2752043350316065,0.00016261460960834018,33.59536648324016,47.0112301909791,1,3,3,6
46,233,256,512,4,32,80,1269,649728,7147008,2584600,5240,7.95594464144996,3.97797232072498,0.0020273930201965486,2.7652278882612396,63.83661526613654,24.931353183410167,5.668032617989432,0.0032126593758591473,500.64725270005874,37.90127608018538,1.2733159991232976,0.00016213336336233617,33.275226595786634,46.64705807526815,2,4,3,7
47,234,256,512,4,32,80,1269,649728,7147008,2530712,5240,7.790065996847912,3.895032998423956,0.0020705635410113834,2.824109578648222,64.59060910523677,25.243324000636765,5.4680666556113495,0.002989975295020946,468.10417559996495,37.275219243456455,1.3684818375063719,0.00018727425395848155,33.4967581529804,45.664896497057455,2,4,3,7
