,record,m,n,d,b,f,w,s,u_bits,c_bits,overhead_bits,bpm,bps,overhead,cr,pss,snr,prd,nmse,rtime,qc_snr,qc_prd,qc_nmse,min_qc_snr,max_qc_snr,min_q,max_q,min_rng,max_rng
10,100,333,512,12,32,40,1269,649728,7147008,2725144,2680,6.448869673455962,4.194284377462569,0.0009834342698954624,2.6226166397078465,61.87014202306756,27.196885849067193,4.366723642662935,0.0019068275371391448,177.51888367231004,37.42752475161181,1.3446949144941345,0.00018082044130663877,33.58702245311656,40.75951913011577,4,4,3,4
11,100,358,512,12,32,40,1269,649728,7147008,2918456,2680,6.42404391792244,4.49181195823483,0.0009182937827399145,2.4489003774598626,59.165345834228816,27.937876834604502,4.009647168431084,0.0016077270415307415,184.28109286702238,37.94567499274856,1.2668239062753526,0.00016048428095107435,34.369266522821306,40.25720322085216,4,4,3,3
12,100,384,512,12,32,40,1269,649728,7147008,3080792,2680,6.322218938796953,4.741664204097715,0.0008699061799693066,2.3198606072724157,56.893961780929864,29.154472714891824,3.485590508014517,0.0012149341189560897,192.76638546329923,38.91500338958721,1.133051970778441,0.0001283806768484909,35.34547340977186,41.66682762740667,4,4,3,3
13,100,410,512,12,32,40,1269,649728,7147008,3330264,2680,6.400784178054547,5.125627955082742,0.0008047410055178808,2.146078509091171,53.40338222652053,29.179860088871294,3.4754175955350375,0.0012078527463354539,216.34095025109127,38.123417915084225,1.241163811024569,0.00015404876057970322,33.84384292798905,41.45890950798517,3,4,3,4
14,101,77,512,12,32,40,1269,649728,7147008,639000,2680,6.539559731049093,0.983488475177305,0.004194053208137715,11.184676056338029,91.05919568020632,4.735435912352513,57.973324304145294,0.33609063308736026,70.76072866516188,38.40071667198559,1.202165239977604,0.000144520126421041,33.61379465367083,46.81975213909733,6,6,2,5
15,101,102,512,12,32,40,1269,649728,7147008,867960,2680,6.705604227506606,1.3358820921985815,0.003087699894004332,8.234259643301534,87.85561734364926,8.800552048242588,36.30549793868095,0.13180891805755668,76.05520678474568,37.969736777114065,1.2633193876850377,0.00015959758753008988,33.08168837152262,45.91806069099193,5,6,2,5
16,101,128,512,12,32,40,1269,649728,7147008,1116056,2680,6.870912135539795,1.7177280338849488,0.002401313195753618,6.403807694237565,84.38429060104592,13.892841999958685,20.200303752907892,0.04080522717097447,80.44022272899747,39.628213039711206,1.0437328392665808,0.00010893782397634784,34.767366175395736,44.63597701677443,5,6,3,5
17,101,154,512,12,32,40,1269,649728,7147008,1302552,2680,6.665192963065303,2.004765070921986,0.002057499431884485,5.486927201370848,81.7748629916183,18.167035783592397,12.34946691084559,0.01525093329820701,93.23201785166748,39.23248058374194,1.092385610680314,0.00011933063224214024,33.81948697379656,42.65974022519224,5,6,3,5
18,101,179,512,12,32,40,1269,649728,7147008,1481688,2680,6.522920876421411,2.2804742907801416,0.0018087478605482395,4.823557996015356,79.26841553836235,20.630047125068184,9.30031468878741,0.008649585331047488,99.20594670507126,38.89096461357295,1.1361921105711374,0.0001290932512124096,33.82174128058239,45.510605578590535,4,5,3,5
19,101,205,512,12,32,40,1269,649728,7147008,1771352,2680,6.809094927828711,2.7262977738376675,0.0015129686250954072,4.034775696755924,75.21547478329393,22.73385512637261,7.299737510006482,0.005328616771499563,114.3431581419427,39.34854785450613,1.077885444293203,0.00011618370310191558,34.31561916293894,43.99455467695405,4,5,3,6
20,101,230,512,12,32,40,1269,649728,7147008,2100216,2680,7.195724123753726,3.232454196217494,0.0012760592243845396,3.4029871213246636,70.61405276165914,23.932054952393955,6.359123396307642,0.004043845036946724,120.3287277710624,39.64742888551687,1.0414263351257904,0.00010845688114935352,36.30979039577224,43.55271668500683,4,5,3,6
21,101,256,512,12,32,40,1269,649728,7147008,2293080,2680,7.05858451536643,3.529292257683215,0.0011687337554729883,3.116772201580407,67.91552493015259,25.260323062619797,5.457375625734606,0.0029782948720362182,125.28703110152856,39.76220096784964,1.0277558361278745,0.00010562820586949062,33.69942543949004,43.81843336388931,4,5,3,6
22,101,282,512,12,32,40,1269,649728,7147008,2494424,2680,6.970429611745441,3.8391819345941687,0.0010743963335824221,2.8651937280911346,65.09834604914393,25.326104730384593,5.416200880937343,0.0029335231982666452,153.49334481311962,36.84694513524956,1.4376485916453035,0.00020668334730597246,33.3993021282284,41.00802443419239,4,5,3,6
23,101,307,512,12,32,40,1269,649728,7147008,2672696,2680,6.860402019595311,4.113561367218282,0.0010027328210915122,2.674081900822241,62.60398757074289,26.258773768637834,4.864758791260807,0.002366587809714931,159.25363503675908,37.429646126679344,1.3443665366234274,0.00018073213847928692,33.85734033716767,41.07618055676238,4,5,3,6
24,101,333,512,12,32,40,1269,649728,7147008,2880248,2680,6.815912839553501,4.433005811662727,0.0009304754312823063,2.4813863250664525,59.699947166702486,26.807837573516107,4.566759294278429,0.0020855290451878418,176.902382803848,36.945857680717474,1.4213699055884341,0.00020202924085124745,33.5555062590369,40.29062598176456,4,5,3,6
25,101,358,512,12,32,40,1269,649728,7147008,3074808,2680,6.768202649338986,4.732454196217494,0.0008715991372469435,2.32437537563321,56.977689125295505,26.87615973729598,4.530978622347783,0.0020529767276172613,183.58870680863038,35.58102107824894,1.663217117762909,0.0002766291180819558,33.392377673485804,43.67095418172524,3,4,3,7
26,101,384,512,12,32,40,1269,649728,7147008,3278968,2680,6.728903992645128,5.046677994483845,0.0008173303307626058,2.179651646493653,54.121109141055946,28.377481801502903,3.8117631737192825,0.0014529538492522498,192.2028812081553,37.83900695016955,1.2824771987216046,0.0001644747765240814,33.828370056652986,41.395144225345454,3,4,3,7
27,101,410,512,12,32,40,1269,649728,7147008,3559320,2680,6.841030963501124,5.478169326241135,0.0007529528112111303,2.0079700616971783,50.19846067053514,28.56054206885682,3.732268647328924,0.0013929829255834476,215.6772521629464,37.11007627767396,1.3947494091873573,0.00019453259144284823,33.65230121127065,41.295702192236384,3,4,3,7
28,102,77,512,12,32,40,1269,649728,7147008,570616,2680,5.83971426524618,0.8782382781717888,0.004696678677078806,12.525074656161062,92.01601565298374,6.368047665181027,48.03940466848074,0.23077844009020498,70.69621662073769,36.199851147413995,1.5488431616552563,0.00023989151394062503,33.72801620296244,46.018235226621336,5,6,2,3
29,102,102,512,12,32,40,1269,649728,7147008,844568,2680,6.5248845006875875,1.2998793341213555,0.003173219918348789,8.462323933656023,88.18291514435131,8.395939310202072,38.036717800986246,0.1446791901071864,76.0145465573296,39.788384621428854,1.024662326555729,0.00010499328834625997,33.71958304628613,45.754480891001464,5,5,2,3
30,102,128,512,12,32,40,1269,649728,7147008,1012056,2680,6.230644208037825,1.5576610520094563,0.0026480748100895604,7.061870094144988,85.83944498173221,12.134662938720563,24.732433672781724,0.06116932753785474,80.38665820821188,39.148705132959165,1.1029726495328553,0.00012165486656175273,33.530931552989124,42.571706067510426,5,5,2,3
31,102,154,512,12,32,40,1269,649728,7147008,1188536,2680,6.081770081770082,1.8292824074074074,0.0022548749049250507,6.013286934514394,83.37015993265993,15.715827203153678,16.37603054989053,0.026817437657094798,93.1889411706943,38.11986368881803,1.2416717934975698,0.00015417488427674715,33.24517751679819,41.289125577151246,4,5,2,3
32,102,179,512,12,32,40,1269,649728,7147008,1493112,2680,6.5732134131040585,2.2980570330969265,0.0017949088882816561,4.786652307395561,79.10857242639158,18.256819871531167,12.222470744676665,0.014938879110447695,99.26446111523546,39.13073288932745,1.105257207158715,0.00012215934939762826,33.438155095203555,45.81877967647097,4,5,2,3
33,102,205,512,12,32,40,1269,649728,7147008,1774776,2680,6.822256818312864,2.731567671394799,0.0015100497189504479,4.0269915752748515,75.16756662368364,20.664049617253625,9.263978087688244,0.008582129000916792,114.36697940900922,40.878099373958136,0.9038472298206846,8.169398148545253e-05,36.099948214519586,45.25594493625789,4,4,3,3
34,102,230,512,12,32,40,1269,649728,7147008,1935768,2680,6.632295199917771,2.9793513593380614,0.0013844634274355191,3.692078802831744,72.91498764238126,22.524585667864965,7.47774612769393,0.005591668715024156,120.36385485413484,41.602286297757075,0.8315448632569248,6.914668596089778e-05,38.69308459976996,44.63644693182563,4,4,3,3
35,102,256,512,12,32,40,1269,649728,7147008,2121592,2680,6.530708234830575,3.2653541174152876,0.001263202349933446,3.3687004852959475,70.31496256895193,23.645659597948203,6.572294567589189,0.0043195055883162355,125.31037512910552,39.23411014150763,1.0921806876894602,0.00011928586545618219,35.83394845095899,42.4569908852113,4,4,3,3
36,102,282,512,12,32,40,1269,649728,7147008,2301368,2680,6.43095305959347,3.542048364854216,0.0011645247522343233,3.105547656871913,67.79956031950712,25.126301062894605,5.542235130280067,0.0030716370239310515,153.46086581842974,39.81609750449265,1.0213982860969095,0.00010432544588417045,37.074252850671975,42.665492683875094,4,4,3,3
37,102,307,512,12,32,40,1269,649728,7147008,2485848,2680,6.380791769661407,3.82598256501182,0.0010781029250380553,2.875078444056113,65.21834031807435,26.12172166998839,4.942127171102307,0.0024424620975347687,159.16292560705915,39.48512151823889,1.0610697271882752,0.00011258689659554005,36.70557596652109,42.575716717288465,4,4,3,3
38,102,333,512,12,32,40,1269,649728,7147008,2720568,2680,6.43804087775719,4.187241430260047,0.0009850884080089158,2.627027885353353,61.93416881581775,26.85554010900341,4.541747591449876,0.0020627471184440746,176.8721018722281,39.2284501885645,1.0928926131304715,0.00011944142638351501,36.50767745511908,41.466358803755014,3,4,3,3
39,102,358,512,12,32,40,1269,649728,7147008,3028024,2680,6.665222693274518,4.660448680063042,0.0008850656401666565,2.3602877652224685,57.63228472669962,27.352061890617062,4.289403536054556,0.001839898269511733,183.67153727193363,38.48765646155213,1.1901924114603628,0.00014165579762978337,34.99603287041148,42.001064397929966,3,4,3,3
40,102,384,512,12,32,40,1269,649728,7147008,3355032,2680,6.884998029944838,5.163748522458629,0.0007988001306693945,2.1302354195131374,53.05683161401247,27.602636130989964,4.167428845618712,0.001736746318329491,192.1931507010013,38.01742943036002,1.2564017379676782,0.00015785453271682022,34.989948849932524,43.004802172075884,3,4,3,3
41,102,410,512,12,32,40,1269,649728,7147008,3678232,2680,7.069580426300717,5.661187450748621,0.0007286109195939789,1.9430552504572849,48.5346595386489,26.54868686368866,4.705065317173282,0.002213763963886692,215.6796854706481,35.18593155936444,1.7406178064808633,0.00030297503482382517,33.825652686175886,40.999266219164234,3,4,3,4
42,103,77,512,12,32,40,1269,649728,7147008,637176,2680,6.52089281876516,0.980681146572104,0.004206059236380529,11.216693660778184,91.0847168493445,3.1401498802872285,69.66144935019942,0.48527175255703997,70.67973647639155,37.556155067954016,1.3249279035012738,0.00017554339494762802,33.572060934309455,45.21579740480335,5,6,2,5
43,103,102,512,12,32,40,1269,649728,7147008,895000,2680,6.914507331695484,1.3774995074862095,0.002994413407821229,7.985483798882681,87.47727720467083,8.120981277740638,39.26005793246424,0.15413521488604484,76.07478852546774,39.8561134608282,1.0167035195266443,0.00010336860466178656,34.61398344556192,45.53555407384908,5,6,2,5
44,103,128,512,12,32,40,1269,649728,7147008,1084664,2680,6.677649724192277,1.6694124310480694,0.002470811237397019,6.589144656778505,84.82352335410846,13.034930095717126,22.297362538543236,0.04971723761752313,80.42603363702074,38.92757578463093,1.1314131205335962,0.000128009564931557,33.58264244566785,42.65877699760571,5,6,2,5
45,103,154,512,12,32,40,1269,649728,7147008,1306392,2680,6.684842344416812,2.0106752364066196,0.002051451631669514,5.470798963863833,81.72113421448528,16.457561071151325,15.03564095682437,0.022607049898253444,93.20932911196724,39.29692182800868,1.0843111124033906,0.00011757305884814781,33.95965748944152,45.408492736738395,4,5,3,5
46,103,179,512,12,32,40,1269,649728,7147008,1603864,2680,7.060783355565241,2.4685160559495665,0.0016709646204416334,4.456118473885566,77.55894494591303,18.9113484007082,11.33528855008762,0.01284887665137475,99.19607947906479,39.2358728182115,1.091959067774163,0.00011923746056942193,34.68420180949999,44.33712338824039,4,5,3,5
47,103,205,512,12,32,40,1269,649728,7147008,1861272,2680,7.154748313440582,2.86469414893617,0.0014398755259843806,3.8398514564233492,73.9573259187621,21.56267217995614,8.353459877719388,0.006978029192866762,114.32161241653375,38.70501152684703,1.1607786822270452,0.00013474071491127555,33.6754440254436,42.9956532635224,4,5,3,6
48,103,230,512,12,32,40,1269,649728,7147008,2067384,2680,7.083235687120979,3.181922281323877,0.0012963242435851299,3.4570297535436088,71.07343380614657,23.254689729199114,6.874886197710286,0.0047264060231467404,120.34988452587277,39.11190383065733,1.107655755460861,0.00012269012726055705,35.512638088091954,42.13763994595768,4,5,3,6
49,103,256,512,12,32,40,1269,649728,7147008,2260568,2680,6.958505713159968,3.479252856579984,0.0011855427485481524,3.1615983239610577,68.37042857654559,24.482869180446603,5.968381025131595,0.003562157206115088,125.2797494137194,37.68420625658944,1.3055385107869761,0.00017044308031478753,33.39578510619097,41.5965698389681,4,5,3,5
50,103,282,512,12,32,40,1269,649728,7147008,2466584,2680,6.892633390898066,3.796333234830575,0.0010865228996863679,2.897532782179727,65.4878796833584,25.506275516652455,5.305010211073813,0.002814313333959742,153.6154828441795,36.457483874124,1.5035774588725312,0.00022607451748295784,33.358705902808325,40.97104629711969,3,5,3,6
51,103,307,512,12,32,40,1269,649728,7147008,2690744,2680,6.90672847634522,4.14133914499606,0.0009960070523245615,2.6561456608283804,62.351462318217635,25.972511516845447,5.027758676598236,0.002527835731010884,159.11793295876123,35.33753171509402,1.7105013222744456,0.00029258147735026276,33.177931153406206,44.303854701625035,3,5,3,6
52,103,333,512,12,32,40,1269,649728,7147008,2909304,2680,6.884671905948502,4.477726063829787,0.0009211825233801624,2.4566040537530625,59.293399419729205,26.792879042895258,4.5746307809803985,0.0020927246782293336,176.97817413392477,35.510604960033305,1.6767555480089378,0.0002811509167778753,33.10251904202839,42.99026604940967,3,4,3,6
53,103,358,512,12,32,40,1269,649728,7147008,3273944,2680,7.206536621014215,5.038945527974783,0.0008185845573412373,2.182996410445628,54.19140429113833,27.960308067602842,3.999305649348437,0.0015994445676910324,183.685758756008,36.88863850988574,1.430764231734689,0.00020470862868113548,33.727495827398386,44.589422026430675,3,4,3,6
54,103,384,512,12,32,40,1269,649728,7147008,3578744,2680,7.344086551090097,5.508064913317573,0.0007488660826256363,1.9970715983037624,49.92668260620388,28.679741471536303,3.6813993086606662,0.0013552700869807232,192.34295595623553,36.54761623815825,1.4880557011302755,0.0002214309769666316,33.626572207418334,41.893454262890124,3,4,3,8
55,103,410,512,12,32,40,1269,649728,7147008,3888504,2680,7.473724269157585,5.9848182624113475,0.0006892110693469776,1.8379839650415686,45.59256125080593,28.761157073863526,3.647053601755639,0.0013300999974078778,215.73998653446324,36.519238059010924,1.4929253657833723,0.00022288261477994162,33.41161796399402,42.80933206049989,3,4,3,6
56,104,77,512,12,32,40,1269,649728,7147008,636344,2680,6.512378086846172,0.9794006107171,0.004211558528091724,11.231359139082006,91.09635808439,5.819714529438217,51.169865275852366,0.26183551123488813,70.79471162194386,38.179209451269486,1.233217069725647,0.00015208243410627114,33.2655142859194,45.34885769122952,5,6,2,4
57,104,102,512,12,32,40,1269,649728,7147008,894136,2680,6.90783232126578,1.376169720252167,0.002997306897384738,7.993200139576082,87.48936617952576,8.931323795836267,35.762989089938394,0.12789913886470522,76.05761215719394,39.830511100050856,1.0197047562329815,0.00010397977898841644,35.00605615670697,45.28845703492734,5,6,2,4
58,104,128,512,12,32,40,1269,649728,7147008,1082552,2680,6.664647360126083,1.6661618400315208,0.0024756316555694323,6.601999719182081,84.85307418153162,12.177975434033254,24.60941150127706,0.060562313443918755,80.47595594241284,39.405504920086216,1.0708404157308002,0.00011466991959625132,34.0072125058593,44.79032821877678,5,5,2,4
59,104,154,512,12,32,40,1269,649728,7147008,1297560,2680,6.6396487673083415,1.997081855791962,0.002065415086778261,5.508036622583926,81.84471040189125,14.494440934686502,18.84855031581,0.03552678490076214,93.24638345837593,37.868166322365326,1.2781790173805638,0.00016337416004719437,33.386742647560325,42.46345974936951,4,5,2,4
60,104,179,512,12,32,40,1269,649728,7147008,1614456,2680,7.107413130472681,2.4848182624113475,0.0016600018829872106,4.42688311109129,77.41074306898776,16.21585161104963,15.4599263075888,0.02390093214360763,99.28297558543272,39.40553126359654,1.0708371679745037,0.00011466922403156551,34.18770542784642,45.18371584195328,4,5,3,4
61,104,205,512,12,32,40,1269,649728,7147008,1845400,2680,7.093736185588806,2.840265464933018,0.0014522596726996857,3.8728774249485207,74.17940486424529,17.556815868737736,13.24827110130544,0.017551668717368483,114.36119972029701,38.84969913624838,1.1416028470239696,0.0001303257060333233,34.005413247800064,44.32413567693948,4,5,3,4
62,104,230,512,12,32,40,1269,649728,7147008,2037560,2680,6.981053208620276,3.13601999605989,0.0013152986905907065,3.5076306955378,71.49072730854645,18.651795791641078,11.679122411996156,0.01364019003143909,120.30121757998131,38.173633287236946,1.2340090241198092,0.00015227782716091242,33.55774159818146,44.130260095958114,4,4,3,4
63,104,256,512,12,32,40,1269,649728,7147008,2236888,2680,6.885613672182821,3.4428068360914104,0.0011980930650081721,3.1950674329693753,68.70175603553263,19.582517675335872,10.4923825437978,0.011009009144539282,125.25273796753027,38.00182405594453,1.2586610624443195,0.00015842276701134633,33.53239857834542,43.21234108807333,4,4,3,5
64,104,282,512,12,32,40,1269,649728,7147008,2435288,2680,6.805179708152395,3.7481653861308115,0.0011004858562929723,2.934769111497285,65.92576921699262,20.41070307326935,9.538165337037213,0.00909765979966582,153.57523581571877,37.216599652161825,1.3777487237316917,0.0001898191545744305,33.811442228643166,43.129108488376566,3,4,3,4
65,104,307,512,12,32,40,1269,649728,7147008,2665464,2680,6.841838581252262,4.102430555555555,0.0010054534595102392,2.6813372831146847,62.70517676767677,21.22665456155787,8.682949434963495,0.0075393610890132886,159.23768529179506,38.04564729003092,1.252326687089784,0.00015683221311972736,34.03346313977514,41.794889930844114,3,4,3,5
66,104,333,512,12,32,40,1269,649728,7147008,2914296,2680,6.896485137619889,4.485409278959811,0.0009196045974739697,2.452396050366881,59.22355200945626,21.81328374424123,8.115883658684533,0.006586756756130265,176.86047444911674,36.29553997979978,1.531873844514832,0.0002346637475508652,33.398805288995,44.820615827043326,3,4,3,5
67,104,358,512,12,32,40,1269,649728,7147008,3257688,2680,7.170754255979503,5.013925827423168,0.0008226693286772705,2.1938896542578665,54.41885611433484,22.72839142160968,7.3043307248564755,0.005335324733808233,183.68981570983306,37.48111713846238,1.336423620942796,0.00017860280946138543,33.83416819570008,43.977079253083076,3,4,3,5
68,104,384,512,12,32,40,1269,649728,7147008,3565016,2680,7.315914762280011,5.486936071710008,0.0007517497817681603,2.0047618299609313,50.11876298445448,23.26623134623236,6.8657570684188745,0.004713862012254374,192.24683042126708,36.45344341954831,1.5042770475036655,0.00022628494356463454,33.60357733830191,42.92354379380148,3,4,3,5
69,104,410,512,12,32,40,1269,649728,7147008,3815736,2680,7.333863806723174,5.872820626477542,0.0007023546702392408,1.8730352414317972,46.610721577476895,23.75559789954135,6.489632516360132,0.004211533019739873,215.66067326674238,36.38188415259489,1.5167213229389391,0.0002300443571457646,33.64231218128843,42.69756322342008,3,4,3,5
70,105,77,512,12,32,40,1269,649728,7147008,669080,2680,6.8474000388894005,1.0297847714736013,0.004005500089675375,10.68184372571292,90.6383202593309,4.644103479835113,58.58613203239833,0.34323348665176096,70.782412315486,39.80719361970792,1.0224458558867004,0.00010453955282198876,33.696103547707196,45.204383858209674,5,6,2,6
71,105,102,512,12,32,40,1269,649728,7147008,907576,2680,7.01166581683895,1.3968552994483845,0.0029529207471330225,7.87483141907675,87.30131545956014,9.318967327040948,34.20201031635343,0.11697775096799468,76.05864978954196,39.87790130056223,1.0141563983303699,0.00010285132002744277,34.24332438758497,44.702291673940955,5,6,3,6
72,105,128,512,12,32,40,1269,649728,7147008,1115992,2680,6.870518124507486,1.7176295311268714,0.0024014509064581107,6.404174940322153,84.38518608066481,13.725052702916367,20.594315647457844,0.0424125836987127,80.46275300090201,39.06399639909255,1.1137819618749227,0.0001240510258597952,34.15995833709336,45.732047247524235,5,6,3,6
73,105,154,512,12,32,40,1269,649728,7147008,1350904,2680,6.9126114232497216,2.07918390464933,0.0019838567359338637,5.290537299467616,81.09832813955154,17.042008967651768,14.057223556703235,0.01976055341231324,93.21672387421131,38.05733374253065,1.250642873934802,0.0001564107598123901,33.36487076758064,43.37545561157995,4,6,3,6
74,105,179,512,12,32,40,1269,649728,7147008,1643000,2680,7.233074034452853,2.5287504925137902,0.0016311625076080342,4.349974437005478,77.01135915896555,19.363608075960226,10.760181481198952,0.011578150550833687,99.26611869828776,37.640360174868334,1.3121454875948495,0.00017217257806155257,33.59200361451844,43.77572293963387,4,6,3,6
75,105,205,512,12,32,40,1269,649728,7147008,1890424,2680,7.266808895039305,2.9095621552403466,0.0014176713795423673,3.7806375712538562,73.54943495236049,21.065666203034464,8.845383967321101,0.007824081752934118,114.35383909195662,38.242274115635915,1.2242956156029574,0.00014988997543846243,34.10070160469776,46.05887331240585,4,5,3,7
76,105,230,512,12,32,40,1269,649728,7147008,2096376,2680,7.182567581457498,3.2265440307328603,0.0012783966235064702,3.409220483348407,70.66778153879218,22.58307675913491,7.427559885628132,0.00551686458545922,120.35481292381883,37.77647000343424,1.2917441393573839,0.00016686029215641482,34.356079669770416,44.181930745911245,4,5,3,7
77,105,256,512,12,32,40,1269,649728,7147008,2309816,2680,7.11010145784082,3.55505072892041,0.0011602655795959504,3.094189320707797,67.68135700981446,23.84908657968386,6.42015733231603,0.004121842017169129,125.29914812440984,37.73139671752497,1.298464749951657,0.00016860107068670193,33.34498982116734,44.19763318879362,4,5,3,7
78,105,282,512,12,32,40,1269,649728,7147008,2518232,2680,7.036958793711472,3.8758249605988966,0.0010642387198637774,2.8381054644687227,64.76522763091911,24.972110994410507,5.641498152835603,0.003182650140844753,153.57006082427688,37.34680182242648,1.3572501829825083,0.00018421280592060527,33.63657809432547,42.94784182920834,4,5,3,7
79,105,307,512,12,32,40,1269,649728,7147008,2745048,2680,7.046118542133512,4.224918735224587,0.0009763035109039988,2.6036003742011067,61.59164786159467,25.737547353663118,5.16562211046479,0.002668365178812271,159.31371275056154,37.270368488384385,1.369246298537428,0.00018748354260584476,33.66259626989503,42.59936682214099,3,5,3,7
80,105,333,512,12,32,40,1269,649728,7147008,3023960,2680,7.155997605170182,4.654193754925138,0.0008862551091945661,2.36345983412479,57.68914768249875,26.745585053016267,4.599607223547474,0.0021156386610910096,176.82880387129262,37.326040339896366,1.3604982359631537,0.00018509554500588526,33.82026796562324,42.38048817243114,3,5,3,7
81,105,358,512,12,32,40,1269,649728,7147008,3365080,2680,7.407143265933234,5.179213455476753,0.000796414944072652,2.1238746181368646,52.9162413138477,27.36687794162485,4.282093075899338,0.0018336321110665056,183.65244667558,37.515992279030094,1.3310684391792427,0.0001771743189779065,34.171916805028715,42.3771970496358,3,5,3,8
82,105,384,512,12,32,40,1269,649728,7147008,3648952,2680,7.488163251904386,5.61612243892829,0.0007344574551816521,1.958646756657802,48.94434146428827,27.981842469982585,3.9894026930026305,0.0015915333846936639,192.3511997780297,37.090936898365186,1.3978261314992115,0.00019539178939020509,33.39013908890479,44.245191425707866,3,5,3,7
83,105,410,512,12,32,40,1269,649728,7147008,3903512,2680,7.5025697207326685,6.007917159180457,0.0006865612299898143,1.830917389263822,45.382571280177665,28.7283809680052,3.6608417153673045,0.0013401762064973429,215.62359178997576,37.80716235494908,1.2871877033682493,0.0001656852183702428,33.703748070755466,43.17471348849617,3,5,3,8
84,106,77,512,12,32,40,1269,649728,7147008,714840,2680,7.315710294433699,1.100214243498818,0.003749090705612445,9.99805271109619,89.99805233182893,4.51919962259246,59.43469232917224,0.3532482652263366,70.71136538148858,39.160092297126305,1.1015276045374536,0.00012133630635580205,33.64574609540403,46.04916803502889,5,6,2,4
85,106,102,512,12,32,40,1269,649728,7147008,930520,2680,7.188924427138862,1.43216853821907,0.0028801100459957874,7.680660275974724,86.98028601619028,8.649889996853997,36.94073227173268,0.13646177007718321,76.06745129381306,39.267618330179694,1.0879754194546307,0.00011836905133374794,33.84244747037123,45.16986658781935,4,5,3,4
86,106,128,512,12,32,40,1269,649728,7147008,1172792,2680,7.220202915681639,1.8050507289204099,0.002285145191986303,6.0940115553312095,83.59044791890537,12.567255831138569,23.530827950974988,0.05536998640583858,80.46691811736673,37.518726393046386,1.3306495160399943,0.0001770628134537471,33.296032782860394,43.569583060280664,4,5,3,5
