,record,m,n,d,q,b,w,s,q_mean,q_std,u_bits,c_bits,bpm,bps,cr,pss,snr,prd,nmse,rtime,y_min,y_max,y_range,y_iqr,y_mean,y_std,y_median,y_mad,y_skew,y_kurtosis,y_jbera,y_jb_pval,y_kld
21,123,256,512,4,4,32,1269,649728,-80,33,7147008,2279456,7.016646966115051,3.5083234830575254,3.135400727191049,68.1061501540225,25.84766158474699,5.100548960740322,0.0026015599700908915,443.87621369997214,-6194.0,409.0,6603.0,699.0,-1274.2198827817178,514.0864974280868,-1225.0,407.3310724654526,-0.5743806449651551,3.8275243539942894,27132.222444973275,0.0,0.08363051275632792
22,124,256,512,4,4,32,1269,649728,-81,43,7147008,2393536,7.3678092986603625,3.6839046493301812,2.9859621915024466,66.50995773336199,22.540152355838053,7.464356653552972,0.005571662025144127,437.24120630003927,-8290.0,3596.0,11886.0,829.0,-1293.0776078605202,678.9386907463543,-1230.0,516.4280991352427,-0.6043265631485492,5.41817719184741,98926.8179360551,0.0,0.10068488019850289
23,200,256,512,4,4,32,1269,649728,-11,17,7147008,1951424,6.0068951930654055,3.0034475965327028,3.6624577744252402,72.69593094061179,18.434696598300125,11.97471456293602,0.014339378886379477,431.66194910000377,-2468.0,3817.0,6285.0,288.0,-168.80080279747833,261.77056650780617,-150.0,192.07704933647148,-0.25940094409193803,7.714189126437829,304461.65444928984,0.0,0.08037291513245076
24,201,256,512,4,4,32,1269,649728,-16,12,7147008,1756384,5.406520882584712,2.703260441292356,4.069160274746297,75.4249050791604,14.359801411694436,19.142996917740803,0.036645433099263436,464.65926399997807,-4784.0,5202.0,9986.0,196.0,-255.94635293538218,189.45272066755814,-247.0,127.3402104190664,0.7209016492710334,55.09548537385309,36764024.96885308,0.0,0.16099081905674717
25,202,256,512,4,4,32,1269,649728,-17,17,7147008,1928128,5.935185185185185,2.9675925925925926,3.706708268330733,73.02188552188552,15.439255962790837,16.90585741775184,0.028580801502934874,447.7803855999864,-7456.0,3965.0,11421.0,274.0,-270.78137312844757,262.0965656557608,-265.0,182.22956344814727,-0.9846026647974103,32.97747835397592,12216605.175469548,0.0,0.15556164066565886
26,203,256,512,4,4,32,1269,649728,-17,30,7147008,2190656,6.743301812450748,3.371650906225374,3.2624967133132725,69.34862812522387,14.091377118329088,19.743818230544175,0.03898183583207808,447.6042687999761,-6759.0,6612.0,13371.0,455.0,-271.07652433018126,471.68308802145077,-257.0,318.90046609725493,-0.13962294721203025,15.114956987271212,1987763.7802839146,0.0,0.19654399362434768
27,205,256,512,4,4,32,1269,649728,-31,15,7147008,1910208,5.880023640661938,2.940011820330969,3.74148155593527,73.272619815173,22.84390968614621,7.207829678636857,0.005195280867623749,442.22926360006204,-2607.0,650.0,3257.0,301.0,-489.1153836682427,233.63513362916453,-467.0,182.56912778611746,-0.572086744476322,4.098158941095807,34044.204539043174,0.0,0.05904255453427748
28,207,256,512,4,4,32,1269,649728,-18,22,7147008,2041120,6.2829984239558705,3.1414992119779352,3.5015128948812415,71.44091625474604,13.979749225869924,19.999196093555938,0.03999678443884933,453.05198530000234,-6754.0,4646.0,11400.0,344.0,-273.5088775610717,339.06823359581216,-241.0,232.42056055139324,-1.1855120566868025,18.146740293991265,3181575.8457652116,0.0,0.2229840045332558
29,208,256,512,4,4,32,1269,649728,-17,27,7147008,2141600,6.592297084318361,3.2961485421591803,3.3372282405678,70.03501325309836,14.590911699950254,18.64036512493526,0.034746321199089644,503.63389399997686,-5119.0,7330.0,12449.0,410.0,-264.6440479708432,427.3281072062953,-260.0,287.439683599657,0.3765840190128492,16.505340046733526,2476566.4832513756,0.0,0.18336203905128942
30,209,256,512,4,4,32,1269,649728,-17,16,7147008,1935424,5.957643814026793,2.9788219070133963,3.6927350286035514,72.91980084533276,18.046274236960663,12.522362974959561,0.015680957447663797,441.6153261999989,-3026.0,1705.0,4731.0,292.0,-263.60307082348305,249.5982326726706,-242.0,188.30722082342126,-0.5490157900031228,4.888259598666215,64582.931561577716,0.0,0.06473292500195217
31,210,256,512,4,4,32,1269,649728,-16,15,7147008,1876640,5.776694247438928,2.888347123719464,3.80840651376929,73.7422988752776,14.714591301122265,18.376823109391935,0.03377076275938807,430.27524349997657,-2839.0,5070.0,7909.0,249.0,-250.88611849881798,228.25564723378872,-241.0,163.84949491720715,0.4815712370917939,17.216783973199856,2748411.569782602,0.0,0.08715885464561365
32,212,256,512,4,4,32,1269,649728,-16,19,7147008,2005952,6.1747438928289995,3.0873719464144997,3.5629008071977792,71.93298230532272,16.542964259121014,14.888528857934585,0.022166829155355488,451.61935659996925,-4857.0,2375.0,7232.0,336.0,-249.72454934988178,296.8928606098475,-233.0,219.02167358111544,-0.5283719142363148,7.2561203426472085,260314.44216053412,0.0,0.08833930491952229
33,213,256,512,4,4,32,1269,649728,-23,33,7147008,2285024,7.033786446020488,3.516893223010244,3.127760583696276,68.0282434271796,20.768172076504854,9.153588739716872,0.008378818681587264,470.7299680999786,-4031.0,2497.0,6528.0,635.0,-353.4519060283688,523.0691264279807,-337.0,400.8861750907805,-0.1761402147674852,4.02927641068427,16020.010724932385,0.0,0.03917554713589261
34,214,256,512,4,4,32,1269,649728,-17,20,7147008,2048864,6.30683609141056,3.15341804570528,3.4882783825573584,71.33256322086109,23.33502595041423,6.811593187825288,0.004639780175642962,461.5592028000192,-2560.0,1688.0,4248.0,369.0,-257.8139529156816,315.2518499630907,-266.0,239.18660819360653,0.16123742819935966,4.123965895355177,18507.628870777186,0.0,0.04033059230549122
35,215,256,512,4,4,32,1269,649728,-16,14,7147008,1861888,5.731284475965327,2.8656422379826636,3.8385810532105045,73.94870692743034,18.639143024108403,11.69614783025569,0.01367998740671911,457.4921310999598,-2141.0,1403.0,3544.0,256.0,-243.03294917257682,208.6557409574246,-229.0,160.47370099522848,-0.2715005727451264,4.200849114492079,23510.527335263923,0.0,0.03945292596472985
36,217,256,512,4,4,32,1269,649728,-17,29,7147008,2205760,6.7897951142632,3.3948975571316,3.2401566806905557,69.13729493516728,18.593529516889937,11.75773111432559,0.013824424095677973,464.76276279999,-5918.0,6010.0,11928.0,528.0,-264.2084934003152,458.7210740260612,-230.0,340.25454526026755,-0.3029312922886717,8.501771797570289,414696.50842888386,0.0,0.08883973366563554
37,219,256,512,4,4,32,1269,649728,-59,43,7147008,2404320,7.401004728132388,3.700502364066194,2.9725693751247753,66.35906941758006,22.52558784182627,7.476883398548156,0.0055903785355485005,543.8350355001712,-6750.0,3977.0,10727.0,811.0,-938.7689740937747,687.5938266494489,-887.0,520.7592657511625,-0.4287019104876729,4.633609975045899,46074.14627076044,0.0,0.0738777206514247
38,220,256,512,4,4,32,1269,649728,-55,24,7147008,2137824,6.580673758865248,3.290336879432624,3.34312272666038,70.08784655061251,25.129994948988266,5.539878660930897,0.0030690255577837606,575.2413665999011,-3947.0,784.0,4731.0,503.0,-864.7656373128448,378.47918519410126,-834.0,298.7343643891695,-0.47917114487779494,3.6564654601286017,18265.029609532223,0.0,0.05876386259739213
39,221,256,512,4,4,32,1269,649728,-17,15,7147008,1901984,5.854708431836092,2.927354215918046,3.757659370425829,73.38768894619959,22.577226556747856,7.4325642509857435,0.005524301134503254,578.1047925999555,-1875.0,1125.0,3000.0,270.0,-262.37740100472814,228.02510289231657,-255.0,173.67677100061792,-0.13149954026377864,4.101084540203297,17347.13769846333,0.0,0.036270124908285635
40,222,256,512,4,4,32,1269,649728,-16,14,7147008,1860032,5.725571315996848,2.862785657998424,3.842411313353749,73.97467583637797,18.565448627118393,11.795804569708954,0.013914100544676719,574.5554621999763,-3362.0,965.0,4327.0,252.0,-250.44358254531127,212.0531408231468,-226.0,160.6321980291934,-0.7837165702024018,5.710819573150589,132725.75102419205,0.0,0.08476037818627549
41,223,256,512,4,4,32,1269,649728,-52,27,7147008,2178720,6.706560283687943,3.3532801418439715,3.280370125578321,69.5156350741457,23.470362569929602,6.706282924797143,0.004497423066742467,552.9073362000199,-5754.0,1695.0,7449.0,529.0,-818.3734239558707,419.139327165514,-786.0,323.5841232545801,-0.5849511861343377,4.952335216016008,70120.3290473661,0.0,0.06769397884817208
42,228,256,512,4,4,32,1269,649728,-14,23,7147008,2040800,6.282013396375098,3.141006698187549,3.502061936495492,71.44539365284047,12.796305229491974,22.918423405764184,0.05252541314058745,521.460958800013,-7071.0,4891.0,11962.0,294.0,-221.54591459810874,356.8663096595709,-206.0,221.4384426003491,-0.9702705908469564,23.961674324523717,5998579.792291181,0.0,0.35351717460348353
43,230,256,512,4,4,32,1269,649728,-17,18,7147008,1981344,6.098995271867612,3.049497635933806,3.6071515092785504,72.27729421878358,17.942134407411064,12.673404005688141,0.016061516909139435,526.6483635999466,-4824.0,2220.0,7044.0,308.0,-271.78070823483057,285.26222582194305,-261.0,206.64648263868827,-0.40452185188454426,8.629547599225143,437840.30035234045,0.0,0.10421954654046428
44,231,256,512,4,4,32,1269,649728,-16,15,7147008,1902176,5.855299448384555,2.9276497241922774,3.75728008344128,73.38500250734293,22.251636762154877,7.716460935059407,0.005954376936229841,503.43459920001624,-2156.0,1094.0,3250.0,278.0,-253.10206117021278,228.9469107847374,-239.0,175.2200738190911,-0.33945376480268474,4.211531453112529,26107.206651326476,0.0,0.04202890257852096
45,232,256,512,4,4,32,1269,649728,-16,13,7147008,1825344,5.618794326241135,2.8093971631205674,3.9154307352477122,74.46002578981303,20.706266121508527,9.219061113174584,0.008499108780844802,548.964238599965,-1825.0,1126.0,2951.0,243.0,-242.22530043341214,191.91363499355253,-228.0,149.21733793324987,-0.4217619586236069,3.9842441472094237,22744.123082885442,0.0,0.03870863094026529
46,233,256,512,4,4,32,1269,649728,-16,27,7147008,2174240,6.692769897557132,3.346384948778566,3.2871292957539184,69.57831864746758,19.143261685456032,11.036640991947543,0.012180744438513504,571.4834099998698,-4852.0,4784.0,9636.0,480.0,-245.9422281323877,427.17406257281147,-232.0,314.5660003137657,-0.12762311884785582,6.467151235475114,163599.9988553793,0.0,0.08255954947607246
47,234,256,512,4,4,32,1269,649728,-17,22,7147008,2034016,6.261130811662727,3.1305654058313634,3.5137422714472257,71.54031449244215,13.589258264434056,20.918815366677254,0.043759683634511964,583.2481555999402,-6729.0,5273.0,12002.0,316.0,-257.23010244286843,345.05600721387196,-248.0,225.5520090486863,-0.6561550779404491,19.7810901303663,3835116.2199482373,0.0,0.2527996199435581
