,record,m,n,d,f,w,s,u_bits,c_bits,overhead_bits,bpm,bps,overhead,cr,pss,snr,prd,nmse,rtime,qc_snr,qc_prd,qc_nmse,min_qc_snr,max_qc_snr,min_q,max_q,min_rng,max_rng
165,112,26,256,4,159,2539,649984,7149824,418296,10296,6.336474081255491,0.6435481488775109,0.02461414883240576,17.092738156711995,94.14956228293173,24.312698364257812,6.08646297454834,0.0037045034114271402,1.58888922794722,37.587116,1.3202137,0.00017429641,33.9613151550293,46.42426681518555,6,6,2,4
166,112,39,256,4,159,2539,649984,7149824,606744,10296,6.127427515375526,0.9334752855454903,0.016969265456271507,11.783922049496987,91.51386104049554,22.83591651916504,7.214465141296387,0.0052048503421247005,1.6758149128872901,37.65105,1.3105307,0.00017174908,32.69157791137695,43.08479309082031,5,6,2,3
167,112,52,256,4,159,2539,649984,7149824,870968,10296,6.596843093889175,1.3399837534462387,0.011821329830717087,8.209054752872666,87.8183295141251,27.838146209716797,4.05595064163208,0.0016450737603008747,1.5807249010540543,36.030914,1.5792623,0.00024940696,33.161163330078125,46.066471099853516,5,6,2,3
168,112,64,256,4,159,2539,649984,7149824,1039896,10296,6.39951752658527,1.5998793816463175,0.009900990099009901,6.875518321062875,85.45564198503348,29.700132369995117,3.2733566761016846,0.0010714865056797862,1.556918886024505,36.81529,1.4428976,0.00020819531,33.484580993652344,44.93995666503906,5,5,2,4
169,112,77,256,4,159,2539,649984,7149824,1298712,10296,6.642926195505951,1.9980676447420245,0.007927854674477482,5.505319116170483,81.83574868416342,30.087188720703125,3.130692958831787,0.0009801238775253296,1.558941642986611,39.524597,1.0562584,0.0001115682,34.2627067565918,43.9913215637207,4,5,3,4
170,112,90,256,4,159,2539,649984,7149824,1492248,10296,6.530340028882763,2.295822666404096,0.006899657429596153,4.79131082769084,79.12888485087186,30.550893783569336,2.96794056892395,0.0008808671263977885,1.5578924820292746,37.705994,1.3022678,0.00016959014,33.494110107421875,46.218109130859375,4,5,2,4
171,112,103,256,4,159,2539,649984,7149824,1811736,10296,6.927794369008516,2.78735476565577,0.005682947184357986,3.9463939558522876,74.66041122131118,33.9957160949707,1.996246337890625,0.00039849994936957955,1.547523738117889,41.676605,0.8244602,6.797346e-05,34.2873649597168,46.263946533203125,4,5,3,4
172,112,116,256,4,159,2539,649984,7149824,2055992,10296,6.98072822588312,3.1631424773532886,0.005007801586776602,3.477554387371157,71.24415929678828,35.242156982421875,1.7293860912322998,0.00029907768475823104,1.5594686949625611,37.30448,1.3638788,0.00018601656,33.863563537597656,45.42085647583008,4,5,3,5
173,112,128,256,4,159,2539,649984,7149824,2304152,10296,7.089872981488775,3.5449364907443877,0.004468455206080154,3.1030175092615417,67.77330462959648,35.45613479614258,1.6873035430908203,0.00028469934477470815,1.6652781690936533,39.221703,1.093742,0.00011962715,33.5590934753418,45.07279968261719,4,5,3,4
174,112,141,256,4,159,2539,649984,7149824,2473272,10296,6.908600303352802,3.805127510831036,0.004162906465605077,2.8908361069870194,65.40793171971785,36.09149932861328,1.5682846307754517,0.00024595166905783117,1.5605610189959411,39.451805,1.0651473,0.00011345387,33.85240173339844,43.50621795654297,4,4,3,4
175,112,154,256,4,159,2539,649984,7149824,2735576,10296,6.996250696920252,4.2086820598660895,0.0037637411645664387,2.613644804604222,61.739254001217375,36.286067962646484,1.5335451364517212,0.00023517609224654734,1.5822807799559082,38.458496,1.1941948,0.00014261012,33.60700225830078,44.06214141845703,3,4,3,5
176,112,167,256,4,159,2539,649984,7149824,2864632,10296,6.75600040564794,4.407234639621898,0.003594178938167276,2.495896156993289,59.93423054889183,36.44129943847656,1.506381630897522,0.00022691853519063443,1.5595602549146859,36.833866,1.4398144,0.00020730657,33.35715866088867,43.109127044677734,3,4,3,5
177,112,180,256,4,159,2539,649984,7149824,3098680,10296,6.7801846746313075,4.7673173493501375,0.0033227051518711194,2.3073773348651683,56.6607513695442,36.80188751220703,1.4451254606246948,0.00020883877004962415,1.5572234869468957,39.82257,1.0206373,0.000104170045,33.98000717163086,42.76465606689453,3,4,3,4
178,112,192,256,4,159,2539,649984,7149824,3304728,10296,6.779096100827097,5.084322075620323,0.003115536286193599,2.163513608381688,53.778890221633425,37.26342010498047,1.370341420173645,0.0001877835748018697,1.582018403103575,37.553574,1.3253219,0.00017564785,33.246673583984375,46.18983840942383,3,4,3,5
179,112,205,256,4,159,2539,649984,7149824,3610520,10296,6.936704483232308,5.5547828869633715,0.0028516667959185933,1.9802754173914008,49.50197375487844,37.67377471923828,1.3071073293685913,0.0001708529598545283,1.579219333129004,37.748146,1.2959628,0.00016795198,33.75392150878906,44.12517166137695,3,4,3,5
180,113,26,256,4,159,2539,649984,7149824,526584,10296,7.976853394734451,0.8101491729027176,0.019552436078574358,13.577746380444525,92.6350075190662,17.12139892578125,13.929322242736816,0.019402602687478065,1.5810295208357275,41.160465,0.8749366,7.655141e-05,33.501136779785156,46.19790267944336,3,6,2,5
181,113,39,256,4,159,2539,649984,7149824,785272,10296,7.930358206845012,1.2081405080740448,0.013111380515286424,9.10490123167514,89.01690447205414,14.061919212341309,19.810890197753906,0.03924713656306267,1.6787327639758587,39.939682,1.0069684,0.000101398546,33.286346435546875,46.45328903198242,3,5,3,5
182,113,52,256,4,159,2539,649984,7149824,1045208,10296,7.916563153270518,1.608051890508074,0.00985067087125242,6.840575273055698,85.3813464499266,20.396743774414062,9.553505897521973,0.00912694726139307,1.5678996320348233,39.23194,1.0924536,0.000119345495,33.32939910888672,46.454593658447266,3,5,3,5
183,113,64,256,4,159,2539,649984,7149824,1290072,10296,7.939100039385585,1.9847750098463963,0.007980949900470671,5.542189893277275,81.95659081957821,22.54510498046875,7.460100173950195,0.005565309431403875,1.549471524078399,38.65967,1.1668535,0.00013615472,33.07577133178711,46.359561920166016,2,4,3,4
184,113,77,256,4,159,2539,649984,7149824,1547416,10296,7.915049896932528,2.380698601811737,0.0066536729618926005,4.62049248553718,78.35728543807512,20.068504333496094,9.921441078186035,0.009843500331044197,1.5721882269717748,37.505077,1.3327421,0.00017762015,33.240516662597656,47.1109733581543,2,4,3,5
185,113,90,256,4,159,2539,649984,7149824,1807672,10296,7.910690998205768,2.781102304056715,0.005695723560468935,3.955266220863077,74.7172517813026,23.841997146606445,6.425398826599121,0.00412857485935092,1.5476253859233111,38.88091,1.1375078,0.0001293924,33.44845962524414,46.94867706298828,2,4,3,6
186,113,103,256,4,159,2539,649984,7149824,2065880,10296,7.899601173155092,3.178355159511619,0.0049838325556179446,3.46090963657134,71.10586218625801,25.32283592224121,5.418239593505859,0.002935732016339898,1.5566528609488162,38.30696,1.2152116,0.00014767393,33.27363967895508,47.00877380371094,2,4,3,5
187,113,116,256,4,159,2539,649984,7149824,2338168,10296,7.9388029498444945,3.5972700866482867,0.004403447485381718,3.057874370019605,67.29754466683376,26.574682235717773,4.691003799438477,0.0022005520295351744,1.5670047199819237,39.339878,1.0789617,0.00011641584,33.20220184326172,46.83553695678711,2,3,3,5
188,113,128,256,4,159,2539,649984,7149824,2589848,10296,7.9689592359196535,3.9844796179598267,0.00397552288782971,2.7607118255588743,63.77745801854703,25.897388458251953,5.0714311599731445,0.0025719418190419674,1.6769942929968233,38.52725,1.1847795,0.00014037025,33.25543212890625,47.14687728881836,2,3,3,6
189,113,141,256,4,159,2539,649984,7149824,2867384,10296,8.00947488680136,4.411468589996061,0.003590729389576004,2.493500696104882,59.8957400909449,27.537771224975586,4.198666095733643,0.001762879779562354,1.6060530790127814,38.46902,1.1927484,0.00014226488,33.1268196105957,46.835453033447266,2,3,3,6
190,113,154,256,4,159,2539,649984,7149824,3125432,10296,7.993309565582114,4.80847528554549,0.003294264600861577,2.287627438382918,56.286588313222815,28.25653839111328,3.8652091026306152,0.0014939842512831092,1.557572155026719,39.23985,1.0914588,0.00011912824,33.34123229980469,46.71751403808594,2,3,3,6
191,113,167,256,4,159,2539,649984,7149824,3381848,10296,7.975812062366012,5.202971150059079,0.0030444892851482384,2.1141766276899494,52.700262272190194,28.813257217407227,3.6252424716949463,0.0013142382958903909,1.5632852059789002,38.124176,1.2410553,0.0001540218,33.0855598449707,46.10049057006836,2,3,4,8
192,113,180,256,4,159,2539,649984,7149824,3642872,10296,7.970924686009365,5.604556419850335,0.0028263414141369778,1.962688779622232,49.049487092269686,29.467456817626953,3.3622279167175293,0.0011304577346891165,1.5717293538618828,38.621944,1.1719325,0.00013734258,33.40896224975586,46.76166915893555,2,3,3,6
193,113,192,256,4,159,2539,649984,7149824,3872696,10296,7.944187344098727,5.958140508074045,0.002658613017907938,1.8462135938374713,45.83508629023596,29.40350341796875,3.3870744705200195,0.0011472274782136083,1.5786847670096904,38.142456,1.2384461,0.00015337489,33.32292175292969,46.848873138427734,2,3,4,7
194,113,205,256,4,159,2539,649984,7149824,4109528,10296,7.895422626538199,6.322506400157542,0.0025053972134999446,1.7398163487388332,42.522669089476885,29.957643508911133,3.1777353286743164,0.0010098002385348082,1.5666399691253903,38.364174,1.207233,0.00014574114,33.44340896606445,48.17527770996094,1,3,3,6
195,114,26,256,4,159,2539,649984,7149824,491896,10296,7.451389099281971,0.7567817053958251,0.0209312537609576,14.535235090344301,93.12016631458341,12.085188865661621,24.873708724975586,0.061870139092206955,1.6720806399825965,39.907303,1.010729,0.000102157304,33.6774787902832,46.54766845703125,2,6,2,5
196,114,39,256,4,159,2539,649984,7149824,731608,10296,7.388412558952141,1.1255784757778653,0.014073110190156477,9.772752621622509,89.7674684020194,11.783432960510254,25.75303077697754,0.06632185727357864,1.5668922720942644,39.628773,1.0436654,0.00010892375,33.48356628417969,46.52143096923828,2,6,3,5
197,114,52,256,4,159,2539,649984,7149824,981688,10296,7.435453085709092,1.5103264080346592,0.010488057305376046,7.283193845702504,86.26975992695765,15.259129524230957,17.260107040405273,0.029791129752993584,1.5688310340046883,40.02842,0.99673337,9.934774e-05,33.500709533691406,46.420860290527344,2,5,2,5
198,114,64,256,4,159,2539,649984,7149824,1195416,10296,7.3565872390705005,1.8391468097676251,0.008612901282900681,5.981034217377047,83.28048354756704,17.705516815185547,13.023392677307129,0.016960876062512398,1.629888795083389,39.525368,1.0561647,0.00011154839,33.69443893432617,47.13547134399414,1,5,3,6
199,114,77,256,4,159,2539,649984,7149824,1451416,10296,7.424008838739048,2.233002658526979,0.007093762229436633,4.926102509549295,79.69997583157291,18.13024139404297,12.401890754699707,0.015380688942968845,1.5567354150116444,36.974148,1.4167477,0.0002007174,33.40224838256836,46.916481018066406,1,5,3,8
200,114,90,256,4,159,2539,649984,7149824,1687000,10296,7.382609076189226,2.5954485033477748,0.006103141671606402,4.238188500296384,76.40501360592933,21.310731887817383,8.599306106567383,0.007394806016236544,1.5602574569638819,38.11757,1.2420001,0.00015425641,33.571468353271484,46.81992721557617,1,4,3,6
201,114,103,256,4,159,2539,649984,7149824,1938168,10296,7.411250511439027,2.9818703229617958,0.005312232995282142,3.688959883766526,72.89208797307458,23.280508041381836,6.854480743408203,0.004698390606790781,1.569450940005481,37.219868,1.3772303,0.00018967634,33.160682678222656,46.89665222167969,1,4,3,7
202,114,116,256,4,159,2539,649984,7149824,2188056,10296,7.429126319077563,3.3663228633320204,0.004705546841579923,3.267660425510133,69.39706487879981,24.404905319213867,6.022193431854248,0.00362668139860034,1.5636335969902575,37.786404,1.2902673,0.00016647897,33.177223205566406,48.245643615722656,1,4,3,7
203,114,128,256,4,159,2539,649984,7149824,2429976,10296,7.47703328081922,3.73851664040961,0.004237078884729726,2.9423434634745362,66.01348508718536,24.749759674072266,5.787779331207275,0.003349839011207223,1.696273528970778,37.924362,1.2699358,0.0001612737,31.123046875,47.83966827392578,1,4,3,8
204,114,141,256,4,159,2539,649984,7149824,2653688,10296,7.4125570183156935,4.082697420244191,0.003879883392471157,2.6942971442008252,62.884568906870996,26.0385684967041,4.989666938781738,0.002489677397534251,1.5795870320871475,38.09977,1.2445476,0.00015488987,33.13665008544922,48.06462097167969,1,4,3,7
205,114,154,256,4,159,2539,649984,7149824,2901240,10296,7.41993728996486,4.463556025994486,0.0035488273979401913,2.4644028070755954,59.42221794550467,26.722274780273438,4.611966609954834,0.0021270238794386387,1.5634691880550236,38.11687,1.2420992,0.00015428102,33.32306671142578,47.68217086791992,1,4,3,7
206,114,167,256,4,159,2539,649984,7149824,3116568,10296,7.3501708674026505,4.794838026782197,0.003303633997397137,2.29413380359421,56.41056339288911,27.17464256286621,4.377920150756836,0.0019166184356436133,1.5612458100076765,37.206287,1.3793856,0.00019027045,33.242881774902344,47.64266586303711,1,4,3,6
207,114,180,256,4,159,2539,649984,7149824,3372600,10296,7.379545752921097,5.1887431075226464,0.0030528375733855184,2.119973907371168,52.82960811343048,27.758216857910156,4.093446731567383,0.001675630803219974,1.5721379939932376,38.24968,1.2232519,0.00014963455,33.62105941772461,48.22869873046875,1,4,3,8
208,114,192,256,4,159,2539,649984,7149824,3592984,10296,7.370405015097807,5.527803761323356,0.0028655847061940715,1.9899403949474865,49.74723853342404,27.929887771606445,4.013335704803467,0.0016106865368783474,1.5635559500660747,37.19353,1.381413,0.00019083018,33.217159271240234,47.010154724121094,1,3,3,8
209,114,205,256,4,159,2539,649984,7149824,3854776,10296,7.405980845157014,5.93057059866089,0.0026709723210894746,1.854796231998954,46.085721830355546,28.525238037109375,3.7474684715270996,0.0014043520204722881,1.5637296049389988,37.956043,1.2653123,0.00016010152,33.53937911987305,47.95072555541992,1,3,3,8
210,115,26,256,4,159,2539,649984,7149824,443416,10296,6.716999424364529,0.6821952540370224,0.023219730456275824,16.12441589838887,93.7982249632998,20.195011138916016,9.777984619140625,0.009560899809002876,1.6757957411464306,37.79586,1.2888632,0.00016611684,33.57865905761719,45.98536682128906,4,6,2,4
211,115,39,256,4,159,2539,649984,7149824,695256,10296,7.021298512436756,1.069650945254037,0.014808933687735166,10.283728583428262,90.27590049769057,16.782207489013672,14.484034538269043,0.02097872644662857,1.569379025837407,40.207226,0.9764242,9.534043e-05,33.24937438964844,46.39171600341797,4,6,2,4
212,115,52,256,4,159,2539,649984,7149824,904312,10296,6.849395582755173,1.3912834777471446,0.011385451039021931,7.906368598448323,87.35196838411687,24.33928108215332,6.067864418029785,0.003681897884234786,1.5783218648284674,38.771656,1.151906,0.00013268876,33.496559143066406,45.95235824584961,3,6,2,4
213,115,64,256,4,159,2539,649984,7149824,1147128,10296,7.0594230011815675,1.7648557502953919,0.00897545871079775,6.232804011409363,83.95585681549643,27.296127319335938,4.317114353179932,0.0018637478351593018,1.566810768097639,40.826683,0.90921295,8.2666826e-05,32.94247055053711,46.168052673339844,3,6,2,4
214,115,77,256,4,159,2539,649984,7149824,1424312,10296,7.285371579975755,2.1913031705395825,0.007228753250692264,5.019843966771325,80.0790620860038,25.36338996887207,5.39300012588501,0.002908445429056883,1.5801934080664068,38.380505,1.2049656,0.0001451942,33.97218322753906,45.77391052246094,3,5,3,5
215,115,90,256,4,159,2539,649984,7149824,1635416,10296,7.156868408384754,2.5160865498227647,0.006295645878479849,4.37186868662163,77.12648591070214,29.29726219177246,3.428757905960083,0.0011756382882595062,1.5677645830437543,40.071228,0.99183273,9.837322e-05,33.50761032104492,46.06175231933594,3,5,3,5
216,115,103,256,4,159,2539,649984,7149824,1836696,10296,7.023237495076802,2.825755710909807,0.0056057180937945095,3.8927639631163786,74.31131171900175,30.41532325744629,3.0146281719207764,0.0009087983635254204,1.5658848739694804,38.85148,1.1413687,0.00013027228,33.4276237487793,46.006343841552734,3,5,3,5
217,115,116,256,4,159,2539,649984,7149824,2066264,10296,7.015604840352569,3.178945943284758,0.004982906346914044,3.4602664519151474,71.10049142468402,30.903827667236328,2.849761724472046,0.0008121142745949328,1.5774168609641492,36.382572,1.5166007,0.00023000776,33.218238830566406,46.04744338989258,2,5,3,5
218,115,128,256,4,159,2539,649984,7149824,2358296,10296,7.256474005513982,3.628237002756991,0.004365864166330265,3.0317754853504395,67.01602724766371,31.09870147705078,2.7865371704101562,0.0007764790207147598,1.6998492840211838,37.086372,1.3985608,0.00019559723,33.46768569946289,46.144954681396484,2,5,3,6
219,115,141,256,4,159,2539,649984,7149824,2633752,10296,7.35686971192657,4.052025896022056,0.003909251896154231,2.714691436399479,63.16340094525404,32.34640884399414,2.4136788845062256,0.0005825846455991268,1.5633663649205118,37.13726,1.3903911,0.00019331876,33.46049499511719,45.621177673339844,2,5,3,5
220,115,154,256,4,159,2539,649984,7149824,2926040,10296,7.483363426648184,4.501710811343049,0.00351874888928381,2.4435154680045383,59.075356260517744,33.214595794677734,2.1840882301330566,0.00047702417941763997,1.562137664994225,37.31137,1.3627979,0.00018572179,33.36505126953125,46.15536880493164,2,4,3,5
221,115,167,256,4,159,2539,649984,7149824,3136024,10296,7.396056252992243,4.824771071287909,0.003283138139248934,2.2799009191256188,56.13844480647356,33.43232727050781,2.130019426345825,0.0004536983324214816,1.578240344999358,37.225456,1.3763441,0.00018943232,33.340301513671875,45.994850158691406,2,4,3,5
222,115,180,256,4,159,2539,649984,7149824,3375576,10296,7.386057502953919,5.193321681764474,0.0030501461083975003,2.11810488047077,52.787984711232056,33.93571853637695,2.010082960128784,0.00040404341416433454,1.5721897941548382,37.813507,1.2862476,0.00016544329,33.24720001220703,45.22650146484375,2,4,3,5
223,115,192,256,4,159,2539,649984,7149824,3567320,10296,7.317759616646974,5.4883197124852305,0.0028862002848076425,2.0042564165816357,50.10618443195245,34.649925231933594,1.8514149188995361,0.00034277368104085326,1.5667163501493633,39.128445,1.1055484,0.00012222373,33.706207275390625,44.79624938964844,2,4,3,6
224,115,205,256,4,159,2539,649984,7149824,3800088,10296,7.300911632196275,5.846433142969673,0.00270941093995718,1.8814890602533414,46.85060779118479,34.5550651550293,1.8717451095581055,0.0003503429761622101,1.5574022219516341,36.857502,1.4359021,0.00020618149,33.418792724609375,45.89557647705078,2,4,3,6
225,116,26,256,4,159,2539,649984,7149824,462904,10296,7.01220953131154,0.7121775305238283,0.022242192765670635,15.445586989959041,93.52565881341974,22.132333755493164,7.823178768157959,0.006120213307440281,1.6753444629721344,39.332542,1.0798731,0.00011661259,33.91841506958008,51.95972442626953,5,6,2,5
226,116,39,256,4,159,2539,649984,7149824,661208,10296,6.677452257601923,1.017268117369043,0.015571499437393378,10.813275096490061,90.75210802391778,18.853862762451172,11.410558700561523,0.013020086102187634,1.582861355971545,39.010296,1.1206887,0.0001255943,33.21940231323242,50.9167366027832,4,6,2,5
227,116,52,256,4,159,2539,649984,7149824,862200,10296,6.530432938467598,1.3264941906262309,0.011941544885177452,8.292535374623057,87.9409619033979,24.095083236694336,6.240880012512207,0.003894858295097947,1.5626437771134079,37.947304,1.2665861,0.00016042402,33.03074264526367,48.22539138793945,4,6,2,5
228,116,64,256,4,159,2539,649984,7149824,1130488,10296,6.957020480504135,1.7392551201260338,0.00910757124356915,6.324546567500053,84.18858981703606,26.0694522857666,4.971955299377441,0.002472034189850092,1.5825392690021542,41.079304,0.8831504,7.7995464e-05,34.25587844848633,46.48011779785156,4,6,2,5
229,116,77,256,4,159,2539,649984,7149824,1377752,10296,7.0472166667519165,2.119670638046475,0.007473043044031146,5.18948548069609,80.73026692685023,23.6447696685791,6.572967052459717,0.004320389591157436,1.596775904064998,38.33514,1.2112755,0.00014671883,33.42310333251953,44.998600006103516,3,6,3,6
230,116,90,256,4,159,2539,649984,7149824,1570552,10296,6.87301212200779,2.4162933241433637,0.006555656864592831,4.5524274267900715,78.03369705324215,26.54371452331543,4.707758903503418,0.00221629929728806,1.5823601610027258,38.979073,1.1247247,0.00012650057,33.50796127319336,44.56130599975586,3,6,3,6
231,116,103,256,4,159,2539,649984,7149824,1758104,10296,6.7227140109438395,2.704841965340685,0.005856308841797755,4.06678103229388,75.41052758781196,28.016754150390625,3.9733994007110596,0.001578790252096951,1.5787152578122916,37.9622,1.2644155,0.00015987465,33.39419174194336,45.175270080566406,3,6,3,6
232,116,116,256,4,159,2539,649984,7149824,2071576,10296,7.033640721978514,3.1871184521465143,0.004970129022541292,3.4513935284054265,71.02619588957714,28.791566848754883,3.634305953979492,0.0013208180898800492,1.69014034117572,36.327244,1.5262926,0.0002329569,33.293190002441406,45.34738540649414,3,6,3,6
233,116,128,256,4,159,2539,649984,7149824,2411064,10296,7.418841079165025,3.7094205395825126,0.004270313853137038,2.9654227345271633,66.27799509470442,28.316099166870117,3.8387954235076904,0.0014736352022737265,1.5831326430197805,37.74785,1.2960074,0.0001679635,33.88877868652344,44.88747787475586,3,6,3,6
234,116,141,256,4,159,2539,649984,7149824,2619096,10296,7.315931050086732,4.029477648680583,0.00393112738135601,2.7298823716274625,63.368385011994704,28.79425811767578,3.633180618286133,0.001320000272244215,1.5778930790256709,37.70344,1.3026502,0.00016968974,33.63160705566406,45.186702728271484,3,5,3,6
235,116,154,256,4,159,2539,649984,7149824,2885464,10296,7.3795900830166286,4.439284659314691,0.0035682302742297252,2.477876695048006,59.642866733502814,30.035337448120117,3.14943790435791,0.000991896027699113,1.5812433289829642,37.870426,1.2778466,0.00016328918,33.652034759521484,45.565467834472656,3,5,3,6
236,116,167,256,4,159,2539,649984,7149824,3050360,10296,7.194024711506487,4.69297705789681,0.0033753393042132733,2.3439279298181197,57.33657220093809,30.422969818115234,3.0119752883911133,0.0009071995154954493,1.592292470857501,37.015064,1.4100897,0.00019883532,33.540470123291016,44.32138442993164,3,5,3,6
237,116,180,256,4,159,2539,649984,7149824,3284760,10296,7.187344098726533,5.053601319417093,0.0031344755781244293,2.176665570696185,54.058169823480966,30.970626831054688,2.8279290199279785,0.000799718254711479,1.5644867920782421,38.517548,1.1861031,0.00014068405,33.793514251708984,44.69352340698242,2,5,3,7
238,116,192,256,4,159,2539,649984,7149824,3456472,10296,7.0903735066299065,5.31778012997243,0.002978759845298906,2.0685323069303037,51.65654427297791,29.754430770874023,3.252957820892334,0.0010581734823063016,1.5714987309183928,38.37232,1.2061019,0.00014546816,33.262447357177734,44.356040954589844,2,5,3,7
239,116,205,256,4,159,2539,649984,7149824,3684568,10296,7.078969058300272,5.668705691217014,0.0027943574389182125,1.940478232454931,48.46631189802714,30.125776290893555,3.1168155670166016,0.0009714539628475904,1.5625331229530275,36.639317,1.4724282,0.0002168045,33.34048843383789,43.85778045654297,2,5,3,6
240,117,26,256,4,159,2539,649984,7149824,421848,10296,6.39028084951677,0.6490128987790469,0.02440689537463731,16.94881568716694,94.0998827383723,23.24469566345215,6.882800102233887,0.004737293813377619,1.6790311650838703,36.542442,1.4889421,0.00022169489,33.80152130126953,49.2050895690918,6,6,2,3
241,117,39,256,4,159,2539,649984,7149824,616248,10296,6.223407156057806,0.9480971839306813,0.016707559294310084,11.602186132855604,91.38093469153927,23.428699493408203,6.738526344299316,0.004540774039924145,1.5666471361182628,40.593258,0.93397844,8.7231565e-05,33.40376663208008,46.039119720458984,5,6,2,3
242,117,52,256,4,159,2539,649984,7149824,843160,10296,6.386221104614172,1.2972011618747539,0.012211205465154893,8.479795056691493,88.20726216477496,27.511098861694336,4.211579322814941,0.0017737401649355888,1.5645646918565035,35.234684,1.7308753,0.00029959297,33.129093170166016,46.01027297973633,5,6,2,3
243,117,64,256,4,159,2539,649984,7149824,1052952,10296,6.479864119732178,1.6199660299330445,0.009778223508763933,6.790265843077368,85.27303609151778,30.58864974975586,2.9550676345825195,0.0008732424466870725,1.5662459000013769,38.518684,1.1859484,0.00014064736,33.58216857910156,45.209861755371094,5,6,2,3
244,117,77,256,4,159,2539,649984,7149824,1304696,10296,6.6735344214666785,2.0072740252067742,0.007891493497335778,5.48006892026955,81.75205431630205,30.4586181640625,2.9996397495269775,0.0008997838594950736,1.596218805061653,39.44012,1.066581,0.00011375952,34.95030975341797,42.90879821777344,4,6,3,4
245,117,90,256,4,159,2539,649984,7149824,1511448,10296,6.614362609951424,2.3253618550610478,0.00681201073407752,4.730446565148123,78.86034677217229,31.68988609313965,2.6031880378723145,0.0006776588270440698,1.5806057548616081,40.47223,0.94708407,8.9696834e-05,33.71920394897461,46.1280632019043,4,5,2,4
246,117,103,256,4,159,2539,649984,7149824,1761912,10296,6.73727520581836,2.710700571090981,0.005843651669322872,4.057991545548245,75.35726753553654,33.18737030029297,2.1909449100494385,0.00048002394032664597,1.5664623838383704,40.681194,0.92457086,8.548313e-05,35.34623718261719,45.74627685546875,4,5,3,4
247,117,116,256,4,159,2539,649984,7149824,2039064,10296,6.9232524344365824,3.1370987593540764,0.005049375595861631,3.506424516346716,71.4809203695084,34.62659454345703,1.8563940525054932,0.0003446199116297066,1.6680965421255673,35.509003,1.6770647,0.00028125456,33.465492248535156,44.1429557800293,4,5,3,4
248,117,128,256,4,159,2539,649984,7149824,2315448,10296,7.124630760141788,3.562315380070894,0.0044466556795920275,3.087879321841821,67.61531472662824,35.36616516113281,1.704871654510498,0.0002906587324105203,1.578879124019295,38.369083,1.2065511,0.00014557655,33.99739456176758,42.92245101928711,4,5,3,4
249,117,141,256,4,159,2539,649984,7149824,2482808,10296,6.935237249266059,3.819798641197322,0.004146917522418165,2.879732947533599,65.27455780729707,35.926387786865234,1.5983816385269165,0.00025548235862515867,1.572202676907182,38.654163,1.1675936,0.00013632748,34.138458251953125,42.35116958618164,4,5,3,4
250,117,154,256,4,159,2539,649984,7149824,2746488,10296,7.024158197060915,4.225470165419456,0.003748787542490628,2.6032606004468253,61.58663485982312,35.99148178100586,1.5864485502243042,0.000251681893132627,1.5784127900842577,37.968277,1.2635313,0.00015965114,33.9324951171875,43.01956558227539,3,5,3,4
251,117,167,256,4,159,2539,649984,7149824,2881144,10296,6.794942607891739,4.432638341866877,0.0035735804944147186,2.481592034275274,59.70328780121021,36.2822265625,1.5342234373092651,0.000235384184634313,1.5604112399742007,35.37493,1.7031518,0.00029007267,33.29243469238281,43.081138610839844,3,4,3,5
252,117,180,256,4,159,2539,649984,7149824,3129176,10296,6.846912607763336,4.814235427333596,0.003290323075467791,2.284890335347069,56.2342233878764,36.624420166015625,1.4749555587768555,0.00021754940098617226,1.586288929916918,39.603664,1.0466865,0.00010955527,33.55094528198242,45.2098503112793,3,4,3,4
253,117,192,256,4,159,2539,649984,7149824,3326968,10296,6.824717736641722,5.118538302481292,0.0030947096575620805,2.1490510278427686,53.46783361380644,37.028690338134766,1.40787935256958,0.000198212408577092,1.5752833138685671,40.14364,0.98359895,9.674669e-05,33.45799255371094,45.35108184814453,3,4,3,5
254,117,205,256,4,159,2539,649984,7149824,3615320,10296,6.945926473837405,5.562167684127609,0.0028478806855271456,1.977646238783842,49.434839235203555,37.27785873413086,1.368065595626831,0.00018716033082455397,1.5735536799766123,37.301395,1.3643632,0.00018614868,33.78789520263672,43.49750518798828,3,4,3,4
255,118,26,256,4,159,2539,649984,7149824,435640,10296,6.599206228981731,0.6702318826309571,0.02363419337067303,16.412230281884124,93.90698288517312,17.853782653808594,12.802971839904785,0.016391610726714134,1.690357703948394,37.60204,1.3179473,0.00017369851,33.81114959716797,46.865394592285156,6,6,2,4
256,118,39,256,4,159,2539,649984,7149824,631416,10296,6.376586784621444,0.9714331429696731,0.016306207001406364,11.32347612350653,91.16878960936661,18.089935302734375,12.459572792053223,0.01552409678697586,1.5776591671165079,40.219246,0.97507405,9.507694e-05,33.45173645019531,44.23881912231445,5,6,2,5
257,118,52,256,4,159,2539,649984,7149824,871256,10296,6.599024449359227,1.340426841276093,0.011817422204266025,8.206341190189795,87.81430144294461,22.83616065979004,7.21426248550415,0.005204557906836271,1.5581450951285665,36.21762,1.5456775,0.00023891192,33.15324020385742,46.33903884887695,5,6,2,4
