,record,m,n,d,f,w,s,u_bits,c_bits,overhead_bits,bpm,bps,overhead,cr,pms,pss,snr,prd,nmse,rtime,qc_snr,qc_prd,qc_nmse,min_qc_snr,max_qc_snr,min_q,max_q,min_rng,max_rng
178,109,39,256,4,40,2539,649984,7149824,723224,2680,7.303743650336798,1.1126796967309964,0.0037056292379677664,9.88604360474763,85,89.88473002971821,20.489755787439286,9.451749666160469,0.008933557175176451,1.5866099949926133,37.47359912441472,1.3375808542712637,0.00017891225417130438,33.55930186957328,44.84618405065825,4,5,3,6
179,109,26,256,4,40,2539,649984,7149824,454968,2680,6.891992607628685,0.6999679992122882,0.005890524168732746,15.715004132158745,90,93.63665455261557,16.26240612657699,15.377286065466183,0.023646092673918043,1.6498790681362152,39.29084948918623,1.085069423506873,0.00011773756538295375,34.22027445855864,46.05500088870043,4,5,3,6
180,111,244,256,4,40,2539,649984,7149824,4713816,2680,7.608868858915669,7.252203131153998,0.0005685414958920755,1.5167804598227848,5,34.070880625872746,32.38679898005379,2.4024814937638106,0.0005771917327877591,1.5864887898787856,35.57462403800983,1.6644425058601098,0.0002770368855313881,30.99896530741559,42.81858248002182,1,3,4,8
181,111,231,256,4,40,2539,649984,7149824,4429400,2680,7.552143274868757,6.814629283182355,0.0006050480877771256,1.6141743802772384,10,38.04882469834222,32.15273040006062,2.4681041370707715,0.0006091538031425858,1.5853313370607793,35.63082902501981,1.6537069391259134,0.00027347466405131974,32.946674604392705,40.353555794864036,1,3,4,8
182,111,218,256,4,40,2539,649984,7149824,4195352,2680,7.579651022037861,6.454546573454116,0.0006388021791735235,1.7042250566817754,15,41.322303877689855,31.710062121643144,2.597149166476769,0.0006745183792930977,1.5815185839310284,36.0148641266288,1.5821832907491076,0.00025033039655256747,32.48229106747085,40.35342527039188,1,3,4,8
183,111,205,256,4,40,2539,649984,7149824,3959128,2680,7.606466920911824,6.091116089011422,0.0006769167352002764,1.8059087758718586,20,44.62621737262344,31.657949090127126,2.6127782100429346,0.0006826609974875163,1.577531381044537,37.333735112076205,1.3592935132812878,0.00018476788552485861,33.86287830222251,42.670998768284186,1,3,4,8
184,111,192,256,4,40,2539,649984,7149824,3735960,2680,7.663696337140607,5.747772252855455,0.0007173524341802374,1.9137849441642845,25,47.74752497404132,31.894202518146123,2.5426692687242567,0.0006465167010114745,1.5892930827103555,34.9738934816451,1.783632289653898,0.0003181344144696007,30.726190194217544,42.047002503977694,1,3,4,8
185,111,180,256,4,40,2539,649984,7149824,3533944,2680,7.732580631044593,5.4369707562032294,0.0007583594986225022,2.023185426820572,30,50.572993125425185,31.05884269730457,2.7993542790627375,0.0007836384379706859,1.6149551672860976,37.76111585076372,1.2940295905855719,0.00016745125813110625,33.89996907906081,45.14576385511673,2,3,4,8
186,111,167,256,4,40,2539,649984,7149824,3302520,2680,7.788723458950551,5.080925068924773,0.0008115015200513547,2.1649600910819617,35,53.80977210068388,31.183891839672857,2.759341216073378,0.0007613963946721308,1.611535616684705,35.71572933158937,1.6376215074081324,0.00026818042015256836,33.01436830277398,42.24824739588763,2,3,4,8
187,111,154,256,4,40,2539,649984,7149824,3082392,2680,7.883234528370409,4.742258270972824,0.0008694546313382594,2.3195699962885965,40,56.88856117297433,29.874207118864252,3.2084083952124094,0.0010293884430469468,1.5941151389852162,37.686160791328504,1.3052447661734652,0.0001703663899623224,34.17422555452024,45.67609735154105,2,3,4,8
188,111,141,256,4,40,2539,649984,7149824,2812088,2680,7.855016354794287,4.326395726664041,0.0009530284969744902,2.54253209714632,45,60.66912975759963,29.906125137370047,3.1966401000306988,0.0010218507929124277,1.6098603238351643,36.64099869881778,1.472143226482023,0.00021672056792769,33.409968064465694,44.67586590609044,2,3,4,7
189,111,128,256,4,40,2539,649984,7149824,2529432,2680,7.783059275305238,3.891529637652619,0.0010595264075096702,2.8266519914352313,50,64.62245783952164,29.138452387720527,3.492025292531078,0.0012194240643676759,1.5905497879721222,36.903419372285605,1.4283315568446135,0.00020401310362781573,33.226985249585276,44.70898078390253,2,4,3,8
190,111,116,256,4,40,2539,649984,7149824,2277368,2680,7.732368160149937,3.5037293225679402,0.0011767970745176011,3.1395119278043775,55,68.14791524938236,28.791595682971806,3.6342953284936566,0.0013208102534710815,1.7718258169479668,36.62375469237176,1.4750687601879136,0.00021758278472823085,33.09559457861571,42.52351751384625,2,4,4,8
191,111,103,256,4,40,2539,649984,7149824,1994552,2680,7.626854085967643,3.0686170736510436,0.0013436601301946502,3.5846766592197143,60,72.10348114862687,27.48607762330929,4.22372971306605,0.001783989268903702,1.585084198974073,37.32647898394073,1.3604295315005235,0.0001850768510178734,33.802181661423525,46.57169459368828,2,4,3,7
192,111,90,256,4,40,2539,649984,7149824,1740696,2680,7.617592227911251,2.678059767625049,0.0015396140394416946,4.107451272364617,65,75.65400211249955,26.353992535516245,4.811720287618209,0.0023152652126276663,1.5784804490394888,38.73589780612777,1.1566583827548107,0.0001337858614396974,33.98305677130373,44.40466459116068,2,4,3,7
193,111,77,256,4,40,2539,649984,7149824,1518808,2680,7.768719661590871,2.3366852107128793,0.001764541666886137,4.707523268247204,70,78.75740717533746,23.777178029765675,6.473529009315994,0.004190657783445571,1.6122277611866591,37.60514843816431,1.3174755920596164,0.00017357419356728364,33.886858495430346,44.1837563626157,2,4,3,7
194,111,64,256,4,40,2539,649984,7149824,1270712,2680,7.8199586451358805,1.9549896612839701,0.0021090538217943956,5.626628221028841,75,82.22736671560027,22.271852734136328,7.698522143621597,0.005926724319583207,1.5932210101746023,38.81422737754947,1.1462744997717007,0.00013139452288268627,33.48832283411641,45.88901196588528,3,4,3,6
195,111,52,256,4,40,2539,649984,7149824,1017944,2680,7.710061502105614,1.5661062426152028,0.0026327577941419175,7.023789127889157,80,85.76267052167998,20.496625825925697,9.44427683217768,0.008919436488280807,1.5841149250045417,38.078987133880936,1.2475289807661574,0.00015563285578514474,33.35678985889225,46.27638243364987,3,5,3,6
196,111,39,256,4,40,2539,649984,7149824,757560,2680,7.650498379131699,1.1655056124458447,0.003537673583610539,9.437963989650985,85,89.4044944323105,17.31330875164456,13.624938869418857,0.01856389591954008,1.5815970259718592,38.55969083744452,1.1803626483244132,0.00013932559815594222,33.527545939447585,44.24557307599367,3,5,3,6
197,111,26,256,4,40,2539,649984,7149824,508088,2680,7.696670403247796,0.7816930878298542,0.005274676827636157,14.072019020327188,90,92.89369920154678,14.108027269066817,19.706007173428116,0.03883267187192004,1.5831768829375505,38.534165512774614,1.1838364955534604,0.00014014688482042983,33.773971254356475,44.16542196560759,4,6,3,6
198,112,244,256,4,40,2539,649984,7149824,4663576,2680,7.527773293990792,7.174908920834975,0.0005746663075717004,1.5331205066669868,5,34.773555265136594,40.35195442381284,0.9602897179827143,9.22156342463321e-05,1.5761049292050302,36.985992978709426,1.4148172656468105,0.00020017078951723176,33.90624120496139,44.99864303460134,3,3,3,6
199,112,231,256,4,40,2539,649984,7149824,4426264,2680,7.546796383346206,6.809804549035054,0.0006054767632477412,1.6153180198921708,10,38.09268591786315,40.29349209791841,0.966774963756086,9.346538305455814e-05,1.5912615852430458,38.698446877262704,1.1616563108765954,0.0001349445384599421,34.038059062386004,45.32561664342891,3,3,3,6
200,112,218,256,4,40,2539,649984,7149824,3931160,2680,7.102341093618452,6.048087337534462,0.0006817326183620102,1.8187568046072915,15,45.017387840595795,37.814254028911726,1.2861371961125871,0.00016541488872243477,1.5770083316601808,37.07603125466907,1.4002269663026286,0.00019606355571610623,33.17021032713066,42.725169537479495,3,4,3,6
201,112,205,256,4,40,2539,649984,7149824,3591000,2680,6.899201721438247,5.524751378495471,0.0007463102199944305,1.9910398217766638,20,49.774987468222996,37.33811506460853,1.3586082478136787,0.0001845816371027354,1.5752181229181583,37.107761044391886,1.3951212307041538,0.00019463632483614725,33.228373894307005,42.485188474419736,3,4,3,6
202,112,192,256,4,40,2539,649984,7149824,3249496,2680,6.665796901667323,4.999347676250492,0.0008247432832660819,2.2002870599009814,25,54.55138476135916,37.07943285062282,1.3996787122893768,0.00019591004976360482,1.745953186880797,37.64710596902849,1.3111268208337818,0.00017190535403097,33.50269134421555,40.93529566930206,3,4,3,6
203,112,180,256,4,40,2539,649984,7149824,3085112,2680,6.750496695987047,4.746442989365892,0.0008686880735610247,2.3175249391270074,30,56.85051827849189,36.43599650892869,1.5073016499843777,0.00022719582640456275,1.5872312309220433,38.34314261427676,1.2101602100927051,0.000146448773409162,33.472527280744764,41.4562787359246,4,4,3,5
204,112,167,256,4,40,2539,649984,7149824,2859640,2680,6.744227181713768,4.399554450571091,0.0009371809038900001,2.500253178721797,35,60.00405044935372,36.75371314771762,1.4531630373362607,0.00021116828130803464,1.5729163838550444,36.59173326864973,1.4805167887700954,0.00021919299618301154,33.47560894108966,40.96667764522541,4,4,3,6
205,112,154,256,4,40,2539,649984,7149824,2730744,2680,6.983892830289049,4.201248030720756,0.0009814175184491845,2.618269599786725,40,61.80683608435676,35.9693153685591,1.5905020440144773,0.00025296967520142306,1.5760954180732374,37.723310722846726,1.2996740984617003,0.0001689152762212234,34.27465908389655,41.72392036891781,4,4,3,6
206,112,141,256,4,40,2539,649984,7149824,2471768,2680,6.904399174299369,3.8028136077195747,0.001084244152363814,2.8925950979218116,45,65.42896720254932,35.9128996102853,1.6008661420345591,0.00025627724047126135,1.5836051777005196,38.07623363017886,1.2479245211589483,0.000155731561050979,33.88130465347206,41.667448612648556,4,4,3,5
207,112,128,256,4,40,2539,649984,7149824,2303480,2680,7.0878052382827885,3.5439026191413943,0.0011634570302325178,3.103922760345217,50,67.78270346235097,35.643720508625684,1.6512543494532324,0.00027266409265882174,1.5884325071237986,38.385525518397515,1.204269601965186,0.00014502652742173872,33.75571574678384,41.983705075995985,4,4,3,6
208,112,116,256,4,40,2539,649984,7149824,2059416,2680,6.992353764039603,3.168410299330445,0.0013013397973017594,3.4717725801877815,55,71.19627000608686,35.384918081308264,1.7011949934590498,0.0002894064405770136,1.59457343397662,36.590133245931945,1.4807895390341945,0.00021927376589131022,33.7415461206084,43.48589902269668,4,4,3,6
209,112,103,256,4,40,2539,649984,7149824,1828408,2680,6.991545482702845,2.813004627806223,0.0014657560019426736,3.9104094928484234,60,74.42723065630706,34.08520797566174,1.9757846234789829,0.00039037248783759865,1.5737591800279915,40.62202286145092,0.9308910545089502,8.665581553647851e-05,36.67989695091382,45.73306493510429,4,5,3,5
210,112,90,256,4,40,2539,649984,7149824,1472056,2680,6.4419762811255525,2.264757286333202,0.0018205829126065856,4.857032612889727,65,79.4112973969709,31.497582133076477,2.661465821525341,0.0007083400319147557,1.5848323651589458,38.5564745496648,1.180799804342514,0.00013942881779353193,33.48329322592644,41.141123528885586,4,5,2,5
211,112,77,256,4,40,2539,649984,7149824,1290808,2680,6.602497148381355,1.9859073454115794,0.0020762189264398735,5.539029816982851,70,81.94629685989473,29.657274023170086,3.289548537636603,0.0010821129581467112,1.5846741711720824,38.21429414424526,1.2282458142908426,0.0001508587780322975,33.62505284515301,41.51805705338984,5,5,3,5
212,112,64,256,4,40,2539,649984,7149824,1041592,2680,6.409954706577393,1.6024886766443482,0.0025729844315240517,6.864323074677993,75,85.43192112141502,29.44707449997699,3.370127060922979,0.0011357756406765356,1.5769821288995445,37.36281866414243,1.354749710231606,0.00018353467773726202,33.66556102832199,43.99694747600076,5,5,2,5
213,112,52,256,4,40,2539,649984,7149824,883544,2680,6.6920956160814375,1.3593319220165418,0.0030332388652970312,8.09221046150503,80,87.6424370725769,28.699143010893106,3.673185400166575,0.001349229098399688,1.5776135050691664,36.80516310006536,1.4445808221698695,0.00020868137517809763,33.724916770321016,45.881649485195226,5,5,2,4
214,112,39,256,4,40,2539,649984,7149824,603544,2680,6.095111138041426,0.9285520874359984,0.004440438476730777,11.846400593825802,85,91.55861738694547,25.709830576247548,5.182131999837615,0.0026854492063740996,1.5973963160067794,38.70245770853022,1.16112002362379,0.00013481997092601106,33.17767659121972,42.18202401232682,6,6,2,4
215,112,26,256,4,40,2539,649984,7149824,414168,2680,6.273941891114006,0.6371972233162663,0.006470804118135636,17.263100963860076,90,94.20729796985212,22.009890477873956,7.934242611598311,0.0062952205819702374,1.613967509008944,36.885317668049744,1.4313113547483136,0.00020486521942314527,33.938098867894105,45.56757725799514,6,6,2,4
216,113,244,256,4,40,2539,649984,7149824,4832888,2680,7.8010705131102345,7.435395332808192,0.000554533852222522,1.4794102408332244,5,32.40549697447098,30.465526332940094,2.9972549309604477,0.000898353712116672,1.5786453867331143,36.69397343003722,1.463192035469115,0.00021409309326602516,33.748452002116025,41.41995411474616,2,2,4,6
217,113,231,256,4,40,2539,649984,7149824,4602200,2680,7.8467679097848455,7.080481981094919,0.0005823301899091738,1.5535665551258093,10,35.631981990046185,30.21082944015691,3.086444898262106,0.0009526142110008183,1.5908792652189734,37.21597637988416,1.3778475902187046,0.00018984639818714913,33.59758823266615,43.5338872461614,2,2,4,6
218,113,218,256,4,40,2539,649984,7149824,4383096,2680,7.918844015017109,6.743390606538007,0.000611439950208711,1.6312268770750173,15,38.69644903147266,29.970086342521853,3.173187120453543,0.001006911650141225,1.582191640976816,36.3058410964545,1.5300581804553373,0.00023410780355782973,33.51809718557925,41.15561538968212,2,2,4,6
219,113,205,256,4,40,2539,649984,7149824,4140504,2680,7.954935205909759,6.370162957857424,0.0006472641977884818,1.7268004088391171,20,42.0894276558416,29.644401751733703,3.29442718050422,0.0010853250447644984,1.5815127398818731,36.62561799510977,1.4747523614089488,0.00021748945274812707,33.30653846054072,43.98004468801741,2,2,4,6
220,113,192,256,4,40,2539,649984,7149824,3872888,2680,7.944581199947486,5.958435899960614,0.0006919900601308378,1.846122067046607,25,45.83240090944896,29.617038590494833,3.3048219804054133,0.0010921848322170758,1.5922945332713423,36.05646689662866,1.5746232335665706,0.0002479438327687643,33.435004700574744,42.54125344500237,2,3,4,7
221,113,180,256,4,40,2539,649984,7149824,3649720,2680,7.9859087129666095,5.6150920638046475,0.0007343029054283617,1.9590061703363546,30,48.95370851086684,29.060718272836716,3.5234173321423152,0.0012414469696440868,1.6028923536650836,37.66918854572806,1.3077977104552168,0.0001710334851471907,33.83945507922901,46.40277458708676,2,3,4,5
222,113,167,256,4,40,2539,649984,7149824,3411640,2680,8.046074059050076,5.248806124458448,0.0007855459544383347,2.095714670950042,35,52.28358068674138,28.977259599946002,3.5574353802838967,0.0012655346484895633,1.6034846431575718,36.74108171866252,1.4552778326863602,0.00021178335703083098,33.609607685168456,46.021457895839205,2,3,4,8
223,113,154,256,4,40,2539,649984,7149824,3126488,2680,7.996010291402178,4.8100999409216225,0.0008571918395336877,2.28685477123213,40,56.27181871889434,27.6358203847375,4.1515376490459275,0.0017235264851445788,1.596579615958035,37.20739900371337,1.3792088962951463,0.00019022171796196754,33.957958066763645,43.16727396167058,2,3,4,6
224,113,141,256,4,40,2539,649984,7149824,2868184,2680,8.011709529914889,4.412699389523435,0.0009343891465819487,2.492805203571319,45,59.884551004332415,27.236866448929828,4.346670078361973,0.0018893540770127286,1.5888799712993205,36.72809461040996,1.4574553859451556,0.00021241762020205422,33.01013388827179,41.619474053519546,2,3,4,6
225,113,128,256,4,40,2539,649984,7149824,2593304,2680,7.979593343836156,3.989796671918078,0.0010334307123268233,2.757032727362469,50,63.72912116438111,26.617656446746498,4.66785307387548,0.0021788852319288773,1.592855281196535,37.767689200499575,1.2930506590556667,0.0001671980006884294,34.56037664013032,44.63153223239567,2,3,4,6
226,113,116,256,4,40,2539,649984,7149824,2352312,2680,7.986826200920808,3.6190306222922413,0.001139304650063427,3.039487959080258,55,67.09972161552508,26.41066976173555,4.780425032675353,0.002285246349302915,1.5805537048727274,37.78842695823892,1.2899671538289665,0.00016640152579576047,33.493699797254074,45.330270874364196,2,3,4,5
227,113,103,256,4,40,2539,649984,7149824,2036888,2680,7.788740311337313,3.133750984639622,0.001315732627419868,3.5101704168319516,60,71.51135468509435,25.411855473647176,5.362992953239006,0.0028761693416491235,1.7591006630100314,38.14864250458974,1.2375645906171444,0.00015315661159493805,33.55471604305359,43.90397209293673,2,3,3,5
228,113,90,256,4,40,2539,649984,7149824,1791768,2680,7.841092293553893,2.7566340094525406,0.0014957293578186461,3.9903737537449047,65,74.93969082315873,25.672481468656823,5.204463014456002,0.0027086435268840452,1.5886391908861697,39.97785408872414,1.0025528953607115,0.00010051123079961458,33.45873146778204,46.08666778042259,2,3,3,5
229,113,77,256,4,40,2539,649984,7149824,1547256,2680,7.914231495168872,2.3804524419062623,0.001732098631383559,4.620970285460196,70,78.35952325539762,20.87220377962112,9.04460929244526,0.008180495725298715,1.5773666547611356,39.35397445032777,1.077212234975076,0.00011603861991799984,33.96560266174431,45.75582181454532,3,4,3,6
230,113,64,256,4,40,2539,649984,7149824,1288568,2680,7.92984442693974,1.982461106734935,0.0020798281503188036,5.5486586660541,75,81.97762630240967,22.499811922773265,7.49910447110747,0.005623656786858406,1.5788226537406445,37.27398723809759,1.3686759565434063,0.00018732738740200085,33.55222040486766,44.803898010789396,3,4,3,5
231,113,52,256,4,40,2539,649984,7149824,1051096,2680,7.961159753991578,1.6171105750295391,0.0025497195308516064,6.8022559309520725,80,85.29899477245874,20.546630471686214,9.39006235919542,0.008817327110957866,1.6113864458166063,37.72802914473732,1.2989682703169698,0.00016873185672902603,33.32791600294683,44.974159449723494,3,4,3,5
232,113,39,256,4,40,2539,649984,7149824,773752,2680,7.81401924844225,1.190416994879874,0.0034636420972094417,9.240459475387462,85,89.17802731927387,18.527769093602714,11.847086115530443,0.014035344942879422,1.605649684555829,37.5509546955318,1.3257213952261693,0.00017575372177604213,33.48422385364631,45.568972496727795,3,5,3,6
233,113,26,256,4,40,2539,649984,7149824,518808,2680,7.859060199351653,0.7981858014966522,0.005165687499036252,13.78125240936917,90,92.74376544093953,14.608158814427247,18.603388655010576,0.03460860694493762,1.5821529203094542,38.29423172860085,1.2169939341048626,0.00014810742356480307,34.2967132605143,44.808357034563,4,5,3,5
234,114,244,256,4,40,2539,649984,7149824,4648184,2680,7.502928092252661,7.151228337928318,0.0005765692580156035,1.538197283067968,5,34.988833291560745,28.957729803274177,3.5654430982952796,0.0012712384487181445,1.5770878917537627,36.2618343380772,1.537829837912753,0.0002364920610374765,33.24414472607294,44.684939771390546,1,3,4,8
235,114,231,256,4,40,2539,649984,7149824,4350360,2680,7.417379784453436,6.6930262898779045,0.0006160409713219136,1.64350168721669,10,39.15430645565541,28.642304222376136,3.697300835138066,0.0013670033465512641,1.5890324241481721,35.75681421891001,1.6298937299068093,0.0002656553570789531,33.21275767456892,41.00010046944201,1,3,4,8
236,114,218,256,4,40,2539,649984,7149824,4125880,2680,7.454137473757999,6.3476639424970465,0.0006495583972388921,1.7329209768582703,15,42.29396415911776,28.325461867107315,3.834660382837601,0.0014704620251704218,1.587478717323393,35.99001405492829,1.5867163514307443,0.0002517668779897694,31.58589596326959,41.7824048256417,1,3,4,8
237,114,205,256,4,40,2539,649984,7149824,3808472,2680,7.3170193757865105,5.859331922016542,0.0007036942899934672,1.8773471355441238,20,46.73334616348598,28.018943748729363,3.972398530521633,0.0015779950085290425,1.573753678239882,36.84025778709608,1.4387558770221383,0.00020700184736657424,33.53861046178997,41.395756194893174,1,3,4,8
238,114,192,256,4,40,2539,649984,7149824,3541400,2680,7.264589077064461,5.448441807798345,0.0007567628621449144,2.018925848534478,25,50.468710838196856,28.13600836097431,3.9192194519357564,0.0015360281112431612,1.5876043187454338,36.056431273277155,1.57462969156619,0.00024794586655618343,33.49093365701814,42.59411943589296,1,3,4,7
239,114,180,256,4,40,2539,649984,7149824,3348184,2680,7.3261213951249395,5.151179105947223,0.0008004339068581655,2.1354334170404017,30,53.17109903684342,27.4983544065252,4.217764039089111,0.0017789533489433297,1.746724316850305,38.4560718152669,1.1945282064882723,0.00014268976360960886,34.618247324240336,44.42479362718706,1,3,4,7
240,114,167,256,4,40,2539,649984,7149824,3123416,2680,7.36632131562004,4.80537367073651,0.000858034920740625,2.2891039810259026,35,56.31478481148627,27.426397206580017,4.252850729108921,0.001808673932408228,1.5810938579961662,36.26901940348083,1.5365582538162443,0.00023610112673708256,33.51336238615679,41.57277376941604,1,3,4,6
241,114,154,256,4,40,2539,649984,7149824,2938424,2680,7.515035574901664,4.5207635880267825,0.0009120535361812999,2.43321726204251,40,58.90214919975652,26.111753378078,4.947802219740305,0.0024480746805667095,1.6088880589231849,37.691497731518126,1.304443020596802,0.00017015715939837088,33.52241820444138,43.49529363565124,1,3,4,6
242,114,141,256,4,40,2539,649984,7149824,2706648,2680,7.560490392431264,4.164176348956282,0.0009901546119037274,2.641578808917894,45,62.14385137312471,25.970507214430487,5.028918985102849,0.002529002615872787,1.5881051621399822,38.14803204001437,1.2376515725986315,0.00015317814151558656,33.645466048984034,44.81054884898276,1,3,4,7
243,114,128,256,4,40,2539,649984,7149824,2478232,2680,7.625516935801497,3.8127584679007485,0.0010814161063209579,2.885050310059752,50,65.33855938272048,25.22692444448011,5.4784004934149095,0.0030012871966248727,1.6080962722189729,38.133313990442225,1.2397505238667712,0.00015369813614279335,34.07479120228194,45.66400855367228,1,3,4,8
244,114,116,256,4,40,2539,649984,7149824,2220344,2680,7.538754057394304,3.415997932256794,0.0012070201734506005,3.22014246441092,55,68.94547334312006,24.543833318303015,5.926637083118192,0.003512502711499171,1.5869414769113064,37.24577446958015,1.3731288012240133,0.00018854827047508956,33.77845874745607,43.16220317652385,2,4,4,6
245,114,103,256,4,40,2539,649984,7149824,1974360,2680,7.549643044238042,3.03755169358015,0.0013574018922587572,3.6213375473571183,60,72.38589369472591,23.249202603831318,6.879230632420209,0.004732381409402854,1.5806919140741233,37.03970839459989,1.406094729188982,0.00019771023874530367,33.301004980988694,45.97278338102494,2,4,3,6
246,114,90,256,4,40,2539,649984,7149824,1694584,2680,7.415797995711348,2.6071164828672706,0.0015815090901365762,4.219220764506215,65,76.29894106484299,21.341376182807274,8.569020678526659,0.00734281153890175,1.575419757049531,37.21066888054516,1.3786897791262398,0.00019007855070671598,33.00307206272996,43.82300915266491,2,4,3,5
247,114,77,256,4,40,2539,649984,7149824,1437336,2680,7.351989483537337,2.2113405868452145,0.0018645605481251426,4.974358118073993,70,79.8969037559526,18.772925942041653,11.517380182444935,0.013265004626697531,1.5767786158248787,36.65872909364252,1.4691412244608333,0.00021583759374102764,33.227607930056884,41.582721471107305,2,4,3,5
248,114,64,256,4,40,2539,649984,7149824,1213496,2680,7.467851516345018,1.8669628790862545,0.0022084951248294185,5.891922181861333,75,83.02761019012496,17.567923330544524,13.231340122298175,0.017506836143193746,1.5880310577340426,38.75993094496848,1.1534624281042765,0.0001330475573048213,33.85657083796255,46.36634225235326,2,4,3,5
249,114,52,256,4,40,2539,649984,7149824,996472,2680,7.547429333171752,1.533071583300512,0.0026894885154826226,7.175137886463443,80,86.06298560635898,15.632428553335963,16.53402432892779,0.027337396050957596,1.60726765403524,37.998163731058014,1.259191587178206,0.00015855634532203696,33.28865504408995,45.25856582659434,2,5,3,5
250,114,39,256,4,40,2539,649984,7149824,723096,2680,7.302450995243433,1.1124827688066168,0.0037062851958799383,9.887793598636971,85,89.88652028357622,13.531206562206886,21.05909345525656,0.04434854171572296,1.575826923828572,38.08157005550618,1.247158058424132,0.00015554032226922508,34.224321470873555,44.09278142903594,3,5,3,5
251,114,26,256,4,40,2539,649984,7149824,495736,2680,7.509558578483352,0.7626895431272155,0.005406103248503236,14.422644310681491,90,93.06645869884349,11.099039850397498,27.864291671312074,0.07764187503439515,1.5789242140017454,37.9199169075903,1.2705862600451192,0.00016143894442154435,33.71515817360309,45.6177023836095,3,6,3,5
252,115,244,256,4,40,2539,649984,7149824,4482744,2680,7.235880913487303,6.8966989956675855,0.0005978481037507384,1.5949659405042982,5,37.302736403021946,35.21571702889529,1.7346591391219752,0.00030090423289393927,1.7489393358118837,37.16003871600264,1.3867496476371592,0.00019230745852217855,33.195174145521655,41.81181346813337,2,3,3,6
253,115,231,256,4,40,2539,649984,7149824,4261912,2680,7.26657561947046,6.556949094131548,0.0006288257476925849,1.6776094860710404,10,40.39137187153138,35.3210623807356,1.7137476843208266,0.00029369311255149957,1.619617206975818,37.19700293484081,1.3808606482081862,0.00019067761297699318,33.637691348903545,41.521014344847444,2,3,3,6
254,115,218,256,4,40,2539,649984,7149824,4078456,2680,7.368457566548992,6.274702146514375,0.0006571114166733686,1.7530712603004666,15,42.95725321350567,34.65790482512659,1.8497147458164567,0.0003421444640890839,1.5812657750211656,37.39844262036651,1.3492047732625456,0.0001820353520194437,33.60364353129165,42.52845302051013,2,3,3,6
255,115,205,256,4,40,2539,649984,7149824,3826456,2680,7.351571100586941,5.8870002953918865,0.000700386989945788,1.8685237723888632,20,46.48181549643739,34.57875506146171,1.8666472160535321,0.0003484371829200401,1.5970781571231782,37.64726016339238,1.311103545547071,0.00017189925071461006,33.53782952320914,43.6358446824527,2,3,3,6
256,115,192,256,4,40,2539,649984,7149824,3590104,2680,7.364497177366418,5.5233728830248126,0.0007464964803248039,1.991536735426049,25,49.78751924522897,34.98838051300452,1.7806598825284348,0.0003170749617246179,1.5831602141261099,37.85629364862382,1.2799273447696176,0.00016382140078890033,33.810213092706945,42.83091267468305,2,4,4,6
257,115,180,256,4,40,2539,649984,7149824,3395896,2680,7.430519452102753,5.224583989759748,0.0007891878903240853,2.1054307905778034,30,52.50378191127502,33.46417797907307,2.122223410828422,0.000450383220546822,1.5770172448828816,37.90988594380109,1.272054453584036,0.000161812253288298,33.734472027063646,44.016379514859885,3,4,3,6
258,115,167,256,4,40,2539,649984,7149824,3157944,2680,7.447752781164729,4.858494978337928,0.0008486534276731949,2.264075613753759,35,55.831863833291564,34.43815549163828,1.8971087425187705,0.00035990215809411505,1.6077451389282942,38.31141995393848,1.214588045526047,0.00014752241203347827,33.775207193160895,44.22341954402355,3,4,3,6
259,115,154,256,4,40,2539,649984,7149824,2978136,2680,7.616599233771349,4.581860476565577,0.0008998917443662748,2.4007714892805434,40,58.34672294031294,32.821349236732,2.2852437937579437,0.00052223391969092,1.569259159266949,38.15172938171983,1.2371248508507606,0.00015304778965925168,33.61518517366764,44.16126982362986,3,4,3,6
260,115,141,256,4,40,2539,649984,7149824,2689848,2680,7.51356288704717,4.138329558881449,0.0009963388265805354,2.658077333737817,45,62.37882219198682,32.137470923066246,2.4724439435573333,0.0006112979054033337,1.5848726541735236,37.24622535290782,1.373057524148197,0.00018852869646199765,33.856253092091166,44.67041320240057,3,4,3,6
261,115,128,256,4,40,2539,649984,7149824,2344824,2680,7.21502067743206,3.60751033871603,0.0011429429245009433,3.049194310532475,50,67.2044514662179,31.433381276222775,2.6812106525225756,0.0007188890563200536,1.5762568963691592,37.00577406932807,1.4115988521326477,0.00019926113193422087,33.82530865504288,43.88485071372046,3,4,3,6
262,115,116,256,4,40,2539,649984,7149824,2053368,2680,6.97181893495946,3.1591054549035054,0.0013051727698103798,3.4819983558719136,55,71.28085950087723,30.941820898475527,2.8373241531869495,0.0008050408350258042,1.5908781220205128,36.81507363864558,1.4429335056464843,0.0002082057101717253,33.47256452047616,42.828856601214305,3,4,3,6
263,115,103,256,4,40,2539,649984,7149824,1835320,2680,7.017975886844832,2.8236387357227253,0.0014602358171871936,3.8956824967853017,60,74.33055694797523,29.977253001286343,3.1705700287054315,0.001005251430692516,1.5879549239762125,37.150698215692316,1.3882417115611767,0.0001927215049718305,33.87118693212357,43.52123429440631,3,4,3,5
264,115,90,256,4,40,2539,649984,7149824,1643032,2680,7.190197365541989,2.5278037613233555,0.0016311307387804985,4.351603620623336,65,77.01996580615132,29.293223265131854,3.430353184730792,0.001176732297199269,1.7480546040460463,38.11404445858468,1.2425039471765102,0.00015438160587492083,33.74353971851148,45.57408835935016,3,5,3,5
